"beta_U","rho_A","rho_I","rho_Ah","rho_Ih","rho_Al","rho_Il"
0.34,0.811535336191924,0.600577355101245,0.416110659181505,0.291225066676971,0.395424677010419,0.309352288424274
0.35,0.813990117294897,0.604656984905077,0.417097802318054,0.29341962160768,0.396892314976843,0.311237363297397
0.36,0.816298290048229,0.60854080941546,0.418025638005696,0.295513014538014,0.398272652042533,0.313027794877446
0.37,0.818469309419569,0.612240896693381,0.418897854443887,0.297511335826717,0.399571454975682,0.314729560866663
0.38,0.820511872113463,0.615768364000422,0.41971785755783,0.299420210212877,0.400794014555632,0.316348153787545
0.39,0.82243399230952,0.619133470541544,0.420488798139495,0.301244840688872,0.401945194170025,0.317888629852672
0.4,0.824243068461064,0.622345699541207,0.421213595884615,0.302990047500711,0.403029472576449,0.319355652040496
0.41,0.825945942364351,0.62541383105671,0.42189496073404,0.304660302894263,0.404050981630312,0.320753528162447
0.42,0.827548951523839,0.628346006724987,0.422535411867022,0.306259762137793,0.405013539656817,0.322086244587193
0.43,0.829057975685585,0.631149787465479,0.423137294643325,0.307792291277001,0.40592068104226,0.323357496188478
0.44,0.830478478282989,0.633832205016004,0.423702795748571,0.309261492016023,0.406775682534418,0.324570712999981
0.45,0.831815543431986,0.636399808055818,0.424233956761581,0.310670724064727,0.407581586670405,0.325729083991091
0.46,0.833073909022865,0.638858703566412,0.424732686332338,0.312023125247367,0.408341222690527,0.326835578319046
0.47,0.834257996380028,0.641214593992668,0.425200771133732,0.313321629629126,0.409057225246295,0.327892964363542
0.48,0.835371936896847,0.643472810692297,0.425639885728609,0.31456898388409,0.409732051168238,0.328903826808207
0.49,0.836419595998351,0.645638344097726,0.426051601475195,0.315767762099867,0.410367994523156,0.329870581997858
0.5,0.837404594738083,0.647715870960119,0.426437394578234,0.316920379189785,0.410967200159848,0.330795491770334
0.51,0.838330329295915,0.649709778998465,0.426798653379627,0.318029103062591,0.411531675916288,0.331680675935874
0.52,0.839199988609725,0.651624189236471,0.427136684970796,0.319096065681476,0.412063303638929,0.332528123554995
0.53,0.840016570344691,0.653462976275371,0.427452721198949,0.320123273128521,0.412563849145742,0.33333970314685
0.54,0.84078289537896,0.65522978672081,0.427747924130805,0.321112614777071,0.413034971248154,0.334117171943739
0.55,0.841501620962773,0.656928055956042,0.428023391029811,0.32206587166265,0.413478229932962,0.334862184293392
0.56,0.842175252689429,0.658561023431167,0.428280158896386,0.322984724132716,0.413895093793043,0.335576299298451
0.57,0.842806155400246,0.660131746618547,0.428519208615089,0.323870758846517,0.414286946785157,0.33626098777203
0.58,0.843396563131535,0.661643113767466,0.428741468747606,0.324725475188397,0.414655094383928,0.336917638579069
0.59,0.843948588199339,0.663097855576188,0.428947819006185,0.325550291150986,0.415000769193155,0.337547564425202
0.6,0.844464229506924,0.664498555886479,0.429139093438312,0.326346548738592,0.415325136068612,0.338152007147887
0.61,0.844945380150617,0.665847661494249,0.429316083350149,0.327115518935776,0.415629296800467,0.338732142558473
0.62,0.845393834391374,0.667147491159851,0.429479539993266,0.327858406281336,0.415914294398107,0.339289084878515
0.63,0.845811294052177,0.668400243892754,0.429630177036674,0.328576353083783,0.416181117015503,0.339823890808971
0.64,0.846199374395036,0.669608006577461,0.429768672843859,0.329270443310655,0.416430701551177,0.340337563266806
0.65,0.846559609525723,0.670772761000644,0.429895672572519,0.329941706180777,0.416663936953204,0.340831054819868
0.66,0.846893457369422,0.671896390333375,0.430011790112906,0.330591119485646,0.416881667256516,0.341305270847728
0.67,0.847202304256084,0.672980685116869,0.430117609879103,0.33121961266355,0.417084694376981,0.341761072453319
0.68,0.847487469150376,0.674027348795408,0.430213688466155,0.331828069647706,0.41727378068422,0.342199279147702
0.69,0.847750207557676,0.67503800283576,0.430300556184721,0.33241733150768,0.417449651372956,0.342620671328079
0.7,0.847991715134484,0.676014191468678,0.430378718483781,0.332988198901504,0.417612996650704,0.343025992567175
0.71,0.848213131028868,0.676957386084596,0.43044865727096,0.333541434354249,0.417764473757908,0.343415951730347
0.72,0.848415540974159,0.677868989312646,0.430510832139115,0.334077764377399,0.417904708835044,0.343791224935247
0.73,0.848599980156899,0.678750338809385,0.430565681507037,0.334597881441983,0.418034298649862,0.344152457367401
0.74,0.848767435878091,0.679602710781198,0.430613623681403,0.335102445817305,0.418153812196688,0.344500264963893
0.75,0.848918850025088,0.680427323262154,0.430655057846474,0.335592087286013,0.418263792178615,0.344835235976141
0.76,0.849055121369839,0.681225339167123,0.430690364987442,0.336067406745306,0.418364756382397,0.345157932421817
0.77,0.849177107707841,0.681997869138225,0.430719908752816,0.336528977703209,0.418457198955025,0.345468891435016
0.78,0.849285627850867,0.68274597420106,0.430744036260763,0.336977347678077,0.418541591590104,0.345768626522983
0.79,0.849381463485363,0.683470668245763,0.430763078853886,0.337413039508781,0.418618384631476,0.346057628736982
0.8,0.849465360907437,0.68417292034661,0.430777352806563,0.33783655258239,0.418688008100875,0.34633636776422
0.81,0.849538032644378,0.684853656932754,0.430787159988572,0.338248363985597,0.418750872655806,0.346605292947157
0.82,0.849600158971813,0.685513763821594,0.430792788488479,0.338648929585612,0.418807370483334,0.346864834235982
0.83,0.849652389334866,0.686154088125323,0.430794513199904,0.339038685045759,0.418857876134962,0.347115403079564
0.84,0.849695343680958,0.686775440040338,0.430792596373585,0.33941804678061,0.418902747307373,0.347357393259728
0.85,0.849729613711285,0.68737859452839,0.430787288137884,0.339787412855064,0.418942325573401,0.347591181673327
0.86,0.84975576405741,0.687964292897647,0.430778826990171,0.340147163831457,0.418976937067239,0.34781712906619
0.87,0.849774333388909,0.688533244291161,0.43076744026133,0.34049766356844,0.419006893127579,0.348035580722722
0.88,0.849785835457518,0.689086127089674,0.430753344555455,0.340839259975066,0.419032490902063,0.348246867114608
0.89,0.849790760082797,0.689623590235101,0.430736746166621,0.341172285723283,0.419054013916177,0.348451304511819
0.9,0.849789574083932,0.690146254480573,0.430717841474481,0.341497058921738,0.419071732609451,0.348649195558834
0.91,0.849782722161929,0.690654713572431,0.430696817320313,0.341813883753626,0.419085904841616,0.348840829818806
0.92,0.849770627736122,0.691149535369183,0.430673851364969,0.342123051081043,0.419096776371153,0.34902648428814
0.93,0.849753693738608,0.691631262901995,0.430649112430121,0.342424839018191,0.419104581308487,0.349206423883805
0.94,0.849732303369947,0.692100415381009,0.430622760824056,0.342719513475528,0.419109542545891,0.349380901905481
0.95,0.849706820819192,0.692557489151381,0.430594948653166,0.343007328676867,0.419111872166026,0.349550160474514
0.96,0.849677591951106,0.693002958602698,0.430565820120241,0.343288527651224,0.419111771830865,0.349714430951474
0.97,0.849644944963157,0.693437277035123,0.430535511810513,0.343563342701125,0.419109433152644,0.349873934333998
0.98,0.849609191014725,0.693860877485364,0.430504152966398,0.343831995848919,0.419105038048326,0.350028881636445
0.99,0.849570624830747,0.69427417351536,0.430471865751767,0.344094699262564,0.41909875907898,0.350179474252796
1,0.849529525281843,0.694677559966331,0.43043876550651,0.344351655662216,0.419090759775333,0.350325904304115
