"beta_U","rho_A","rho_I","rho_Ah","rho_Ih","rho_Al","rho_Il"
0.26,0.808859741860555,0.546934717296415,0.423583799520104,0.260146207352502,0.385275942340451,0.286788509943912
0.27,0.812585707974452,0.553338299704511,0.424968306936663,0.26356252376,0.387617401037789,0.28977577594451
0.28,0.816072520059869,0.559399754306979,0.42626547443141,0.266805897446644,0.389807045628459,0.292593856860335
0.29,0.819338114938502,0.56514360567489,0.427481465915133,0.269888190962089,0.391856649023369,0.295255414712801
0.3,0.822398717004906,0.570592104983929,0.428621895131944,0.272820222080154,0.393776821872962,0.297771882903775
0.31,0.825269040111266,0.575765488973888,0.429691886853351,0.275611876395943,0.395577153257915,0.300153612577945
0.32,0.827962461400911,0.580682204226656,0.430696129997345,0.278272205686188,0.397266331403566,0.302409998540469
0.33,0.830491171552699,0.585359102072608,0.431638923898353,0.280809514086019,0.398852247654346,0.30454958798659
0.34,0.832866305103787,0.589811608525064,0.432524218744666,0.283231433804473,0.400342086359122,0.306580174720591
0.35,0.835098053878946,0.594053872903813,0.433355651029951,0.28554499182864,0.401742402848995,0.308508881075173
0.36,0.837195766037884,0.598098898206612,0.434136574726898,0.287756668841334,0.403059191310986,0.310342229365278
0.37,0.839168032832428,0.601958655794718,0.43487008877747,0.28987245139063,0.404297944054958,0.312086204404089
0.38,0.841022764823171,0.605644186553319,0.435559061400912,0.291897878194372,0.405463703422259,0.313746308358947
0.39,0.842767259024825,0.609165690353288,0.436206151643549,0.29383808133319,0.406561107381276,0.315327609020099
0.4,0.84440825821885,0.612532605363505,0.436813828530517,0.295697822976952,0.407594429688333,0.316834782386553
0.41,0.845952003481402,0.615753678532343,0.437384388126368,0.297481528198338,0.408567615355033,0.318272150334005
0.42,0.847404280816557,0.618837028364359,0.437919968767059,0.299193314350189,0.409484312049497,0.319643714014171
0.43,0.848770462653194,0.621790200956744,0.438422564688552,0.300837017418167,0.410347897964642,0.320953183538577
0.44,0.850055544853894,0.624620220124343,0.438894038245903,0.302416215704965,0.411161506607992,0.322204004419378
0.45,0.851264179791946,0.627333632327429,0.439336130890214,0.303934251155201,0.411928048901732,0.323399381172228
0.46,0.852400705974851,0.629936547019381,0.439750473048363,0.30539424858999,0.412650232926488,0.324542298429391
0.47,0.853469174627108,0.632434672949015,0.440138593031341,0.306799133085736,0.413330581595767,0.325635539863279
0.48,0.854473373589427,0.634833350882052,0.440501925080737,0.308151645702154,0.41397144850869,0.326681705179898
0.49,0.855416848844245,0.63713758314628,0.440841816648986,0.309454357739154,0.414575032195259,0.327683225407126
0.5,0.856302923937078,0.639352060353498,0.441159534997005,0.310709683680207,0.415143388940072,0.328642376673291
0.51,0.857134717528779,0.641481185607215,0.441456273182602,0.311919892960931,0.415678444346176,0.329561292646283
0.52,0.857915159284164,0.643529096467011,0.441733155504115,0.31308712068512,0.416182003780049,0.330441975781891
0.53,0.858647004277051,0.645499684907666,0.441991242456095,0.3142133773962,0.416655761820957,0.331286307511465
0.54,0.8593328460698,0.647396615482678,0.442231535247163,0.315300557999641,0.417101310822637,0.332096057483037
0.55,0.859975128606495,0.6492233418772,0.442454979924388,0.316350449921003,0.417520148682107,0.332872891956197
0.56,0.860576157042487,0.650983122013927,0.442662471143489,0.31736474057481,0.417913685898999,0.333618381439117
0.57,0.861138107618705,0.652679031856817,0.442854855619753,0.318345024211146,0.418283251998952,0.334334007645671
0.58,0.861663036676764,0.654313978041212,0.44303293529071,0.319292808199559,0.418630101386054,0.335021169841654
0.59,0.862152888900044,0.65589070944464,0.44319747021822,0.320209518803456,0.418955418681824,0.335681190641183
0.6,0.862609504856421,0.657411827800071,0.443349181254656,0.321096506492543,0.419260323601765,0.336315321307528
0.61,0.86303462791006,0.658879797442436,0.443488752495257,0.32195505083584,0.419545875414803,0.336924746606595
0.62,0.863429910562366,0.660296954269495,0.443616833536406,0.322786365013447,0.41981307702596,0.337510589256048
0.63,0.863796920275808,0.661665513989677,0.443734041557564,0.323591599981304,0.420062878718244,0.338073914008373
0.64,0.86413714482865,0.66298757972193,0.443840963242768,0.324371848319747,0.420296181585882,0.338615731402183
0.65,0.864451997243688,0.66426514900601,0.443938156556026,0.325128147793594,0.420513840687662,0.339137001212416
