"l1","ratio","theta","beta_U","rho_A.l1.","rho_I.l1.","rho_Ah.l1.","rho_Ih.l1.","rho_Al.l1.","rho_Il.l1."
9,0.18,0.8,0.2,0.727901339157588,0.529037566891422,0.139854732271208,0.0892740340734463,0.58804660688638,0.439763532817975
9,0.18,0.81,0.2,0.726940722830451,0.529747277242034,0.139985730956249,0.0891909784284429,0.586954991874202,0.440556298813591
9,0.18,0.82,0.2,0.725966222934254,0.530468340166878,0.140115690034946,0.0891087943826489,0.585850532899308,0.441359545784229
9,0.18,0.83,0.2,0.724977618054185,0.531200936139985,0.140244624951896,0.0890274698271227,0.584732993102289,0.442173466312862
9,0.18,0.84,0.2,0.723974680905774,0.53194525041314,0.140372550871135,0.0889469928872593,0.583602130034639,0.44299825752588
9,0.18,0.85,0.2,0.722957178162594,0.532701473159503,0.14049948267769,0.0888673519223785,0.582457695484905,0.443834121237125
9,0.18,0.86,0.2,0.721924870253096,0.533469799648978,0.140625434971478,0.0887885355327341,0.581299435281618,0.444681264116244
9,0.18,0.87,0.2,0.720877511088661,0.534250430497523,0.140750422041535,0.0887105325857313,0.580127089047126,0.445539897911791
9,0.18,0.88,0.2,0.719814847629532,0.535043572096776,0.140874457789478,0.0886333322920916,0.578940389840054,0.446410239804684
9,0.18,0.89,0.2,0.718736619060531,0.535849437491088,0.140997555522004,0.0885569244118102,0.577739063538527,0.447292513079278
9,0.18,0.9,0.2,0.717642555023621,0.53666824836925,0.14111972740627,0.0884812997966198,0.57652282761735,0.44818694857263
9,0.18,0.91,0.2,0.716532371579692,0.537500239829595,0.141240983060219,0.0884064518023642,0.575291388519473,0.449093788027231
9,0.18,0.92,0.2,0.715405761744811,0.538345672019463,0.141361325930038,0.0883323799436101,0.574044435814773,0.450013292075853
9,0.18,0.93,0.2,0.714262373184297,0.539204858741328,0.141480744021243,0.0882590993138842,0.572781629163053,0.450945759427444
9,0.18,0.94,0.2,0.713101755785589,0.540078237797232,0.141599186232182,0.0881866648192787,0.571502569553407,0.451891572977953
9,0.18,0.95,0.2,0.711923238927993,0.540966544060234,0.141716501824711,0.088115233596731,0.570206737103282,0.452851310463503
9,0.18,0.96,0.2,0.71072564309636,0.54187123808435,0.141832283988426,0.0880452272054174,0.568893359107933,0.453826010878932
9,0.18,0.97,0.2,0.709506581478142,0.54279559354012,0.141945452480496,0.0879777647416297,0.567561128997646,0.45481782879849
9,0.18,0.98,0.2,0.708260593362479,0.543747650426117,0.142053044625945,0.0879159056537303,0.566207548736535,0.455831744772387
9,0.18,0.99,0.2,0.706972767923777,0.544749729228972,0.142145956526142,0.0878689025091537,0.564826811397635,0.456880826719819
10,0.2,0.5,0.2,0.751157971711636,0.512296288735356,0.150356646843234,0.102448026134405,0.600801324868402,0.409848262600951
10,0.2,0.51,0.2,0.750573724977866,0.512702829185565,0.150546951924591,0.10231862545132,0.600026773053275,0.410384203734245
10,0.2,0.52,0.2,0.749980099043846,0.513117047824648,0.15073539672594,0.1021907526622,0.599244702317906,0.410926295162448
10,0.2,0.53,0.2,0.749377003619318,0.513539018321456,0.150922012151693,0.102064383024314,0.598454991467624,0.411474635297142
10,0.2,0.54,0.2,0.748764345315766,0.513968816869225,0.151106828461638,0.101939492320128,0.597657516854128,0.412029324549097
10,0.2,0.55,0.2,0.74814202760122,0.514406522222306,0.151289875287817,0.10181605684376,0.596852152313402,0.412590465378546
10,0.2,0.56,0.2,0.747509950752655,0.514852215734848,0.151471181650881,0.101694053387872,0.596038769101774,0.413158162346977
10,0.2,0.57,0.2,0.746868011805959,0.515305981401462,0.151650775975922,0.101573459230969,0.595217235830037,0.413732522170492
10,0.2,0.58,0.2,0.746216104503397,0.515767905899905,0.151828686107816,0.101454252125113,0.59438741839558,0.414313653774792
10,0.2,0.59,0.2,0.745554119238547,0.516238078635834,0.152004939326089,0.101336410284009,0.593549179912458,0.414901668351825
10,0.2,0.6,0.2,0.744881942998636,0.516716591789662,0.152179562359318,0.101219912371476,0.592702380639318,0.415496679418186
10,0.2,0.61,0.2,0.744199459304218,0.517203540365568,0.152352581399098,0.10110473749027,0.59184687790512,0.416098802875298
10,0.2,0.62,0.2,0.743506548146141,0.517699022242713,0.152524022113573,0.10099086517126,0.590982526032568,0.416708157071454
10,0.2,0.63,0.2,0.742803085919726,0.518203138228713,0.152693909660558,0.100878275362932,0.590109176259168,0.417324862865781
10,0.2,0.64,0.2,0.742088945356109,0.51871599211542,0.152862268700265,0.100766948421226,0.589226676655844,0.417949043694195
10,0.2,0.65,0.2,0.741363995450642,0.519237690737085,0.153029123407643,0.100656865099674,0.588334872043,0.418580825637411
10,0.2,0.66,0.2,0.740628101388304,0.519768344030937,0.153194497484345,0.100548006539848,0.587433603903959,0.419220337491089
10,0.2,0.67,0.2,0.739881124466023,0.520308065100278,0.153358414170342,0.100440354262095,0.586522710295681,0.419867710838183
10,0.2,0.68,0.2,0.739122922011837,0.520856970280135,0.15352089625519,0.100333890156554,0.585602025756647,0.420523080123581
10,0.2,0.69,0.2,0.738353347300787,0.521415179205555,0.153681966088958,0.100228596474443,0.584671381211829,0.421186582731112
10,0.2,0.7,0.2,0.737572249467466,0.521982814882615,0.153841645592843,0.100124455819613,0.583730603874624,0.421858359063002
10,0.2,0.71,0.2,0.736779473415109,0.52256000376223,0.153999956269462,0.10002145114035,0.582779517145647,0.42253855262188
10,0.2,0.72,0.2,0.735974859721128,0.523146875816834,0.154156919212856,0.0999195657214252,0.581817940508271,0.423227310095409
10,0.2,0.73,0.2,0.735158244538981,0.52374356462004,0.154312555118189,0.0998187831763838,0.580845689420793,0.423924781443656
10,0.2,0.74,0.2,0.734329459496264,0.524350207429341,0.154466884291172,0.0997190874400604,0.579862575205091,0.42463111998928
10,0.2,0.75,0.2,0.73348833158889,0.524966945271985,0.154619926657221,0.0996204627613178,0.578868404931669,0.425346482510667
10,0.2,0.76,0.2,0.732634683071252,0.525593923034095,0.154771701770333,0.0995228936960012,0.577862981300919,0.426071029338094
10,0.2,0.77,0.2,0.731768331342218,0.526231289553161,0.154922228821728,0.0994263651001008,0.576846102520491,0.42680492445306
10,0.2,0.78,0.2,0.730889088826811,0.526879197714011,0.155071526648219,0.0993308621231187,0.575817562178591,0.427548335590893
10,0.2,0.79,0.2,0.729996762853423,0.527537804548412,0.155219613740354,0.0992363702016397,0.574777149113069,0.428301434346772
10,0.2,0.8,0.2,0.729091155526345,0.528207271338453,0.155366508250284,0.0991428750531121,0.573724647276061,0.42906439628534
10,0.2,0.81,0.2,0.728172063593312,0.528887763724006,0.155512227999358,0.0990503626698715,0.572659835593954,0.429837401054134
10,0.2,0.82,0.2,0.727239278307539,0.529579451814756,0.155656790485319,0.098958819313502,0.571582487822219,0.430620632501254
10,0.2,0.83,0.2,0.726292585283132,0.530282510307916,0.155800212888854,0.0988682315097932,0.570492372394278,0.431414278798123
10,0.2,0.84,0.2,0.725331764341296,0.530997118614273,0.155942512078739,0.0987785860449897,0.569389252262556,0.432218532569283
10,0.2,0.85,0.2,0.724356589341112,0.531723460999182,0.156083704613696,0.0986898699651737,0.568272884727415,0.433033591034008
10,0.2,0.86,0.2,0.723366827979484,0.532461726755163,0.156223806735913,0.0986020705836305,0.567143021243571,0.433859656171532
10,0.2,0.87,0.2,0.722362241522106,0.533212110448311,0.156362834343156,0.0985151755088974,0.56599940717895,0.434696934939414
10,0.2,0.88,0.2,0.721342584371203,0.533974812345226,0.156500802905543,0.0984291727266597,0.56484178146566,0.435545639618566
10,0.2,0.89,0.2,0.720307603238625,0.534750039289347,0.156637727239204,0.0983440508217757,0.56366987599942,0.436405988467572
10,0.2,0.9,0.2,0.719257035360335,0.535538006700968,0.156773620910846,0.0982597995641796,0.562483414449489,0.437278207136788
10,0.2,0.91,0.2,0.718190604390185,0.536338943383711,0.15690849469295,0.0981764114370404,0.561282109697235,0.438162531946671
10,0.2,0.92,0.2,0.717108010714323,0.537153103316073,0.157042352584636,0.0980938855980066,0.560065658129687,0.439059217718067
10,0.2,0.93,0.2,0.716008908465932,0.537980794759459,0.157175181605323,0.0980122381087164,0.558833726860609,0.439968556650743
10,0.2,0.94,0.2,0.714892851092884,0.538822452167979,0.157306925668623,0.0979315283011921,0.557585925424261,0.440890923866787
10,0.2,0.95,0.2,0.713759162848545,0.539678813976969,0.157437418590777,0.0978519268266899,0.556321744257768,0.441826887150279
10,0.2,0.96,0.2,0.712606633949142,0.540551365168392,0.157566210523502,0.0977738928489343,0.55504042342564,0.442777472319458
10,0.2,0.97,0.2,0.711432774896623,0.541443466150333,0.157692103886216,0.0976986482591418,0.553740671010407,0.443744817891191
10,0.2,0.98,0.2,0.710231806187587,0.542363435360607,0.157811807084341,0.0976295417305432,0.552419999103246,0.444733893630064
10,0.2,0.99,0.2,0.708987764405809,0.543334536667431,0.157915189719957,0.0975767308760528,0.551072574685853,0.445757805791379
11,0.22,0.5,0.2,0.751157971711636,0.512296288735356,0.165336442410019,0.112635975544913,0.585821529301617,0.399660313190444
11,0.22,0.51,0.2,0.750612700625844,0.512675954602847,0.165545998848346,0.112493324584497,0.585066701777497,0.40018263001835
11,0.22,0.52,0.2,0.750058053911465,0.513063296968185,0.165753508576237,0.11235235302599,0.584304545335228,0.400710943942194
11,0.22,0.53,0.2,0.749493947314818,0.51345838464634,0.16595900553022,0.112213033663104,0.583534941784597,0.401245350983236
11,0.22,0.54,0.2,0.748920293479972,0.513861288981161,0.166162522940068,0.112075339865125,0.582757770539904,0.401785949116036
11,0.22,0.55,0.2,0.748337001906504,0.514272083879743,0.166364093347255,0.111939245562073,0.581972908559249,0.402332838317671
11,0.22,0.56,0.2,0.747743978904849,0.514690845848758,0.166563748622844,0.111804725230323,0.581180230282005,0.402886120618434
11,0.22,0.57,0.2,0.7471411275492,0.51511765403277,0.16676151998481,0.111671753878696,0.58037960756439,0.403445900154074
11,0.22,0.58,0.2,0.746528347627904,0.515552590254597,0.166957438014823,0.111540307034972,0.579570909613082,0.404012283219625
11,0.22,0.59,0.2,0.745905535591325,0.515995739057725,0.167151532674509,0.111410360732839,0.578754002916816,0.404585378324886
11,0.22,0.6,0.2,0.745272584497096,0.516447187750842,0.167343833321214,0.11128189149924,0.577928751175882,0.405165296251602
11,0.22,0.61,0.2,0.744629383952726,0.516907026454528,0.16753436872328,0.111154876342119,0.577095015229447,0.405752150112409
11,0.22,0.62,0.2,0.743975820055491,0.517375348150144,0.167723167074851,0.111029292738545,0.576252652980639,0.4063460554116
11,0.22,0.63,0.2,0.743311775329547,0.517852248730981,0.167910256010241,0.110905118623197,0.575401519319306,0.406947130107784
11,0.22,0.64,0.2,0.742637128660207,0.518337827055712,0.168095662617848,0.11078233237721,0.574541466042359,0.407555494678502
11,0.22,0.65,0.2,0.741951755225301,0.518832185004216,0.168279413453671,0.110660912817356,0.573672341771629,0.40817127218686
11,0.22,0.66,0.2,0.741255526423538,0.519335427535817,0.168461534554403,0.110540839185554,0.572793991869134,0.408794588350263
11,0.22,0.67,0.2,0.740548309799821,0.519847662750027,0.168642051450143,0.110422091138705,0.571906258349677,0.409425571611323
11,0.22,0.68,0.2,0.739829968967389,0.520369001949828,0.168820989176728,0.110304648738822,0.571008979790661,0.410064353211006
11,0.22,0.69,0.2,0.73910036352674,0.520899559707595,0.1689983722877,0.110188492443469,0.57010199123904,0.410711067264126
11,0.22,0.7,0.2,0.738359348981206,0.521439453933712,0.169174224865922,0.110073603096479,0.569185124115284,0.411365850837233
11,0.22,0.71,0.2,0.737606776649112,0.52198880594797,0.169348570534851,0.109959961918948,0.568258206114261,0.412028844029022
11,0.22,0.72,0.2,0.736842493572399,0.522547740553824,0.169521432469481,0.109847550500508,0.567321061102918,0.412700190053317
11,0.22,0.73,0.2,0.736066342421611,0.523116386115601,0.169692833406974,0.10973635079084,0.566373509014637,0.413380035324761
11,0.22,0.74,0.2,0.735278161397133,0.523694874638737,0.169862795656973,0.109626345091459,0.56541536574016,0.414068529547278
11,0.22,0.75,0.2,0.734477784126559,0.524283341853157,0.170031341111629,0.109517516047723,0.564446443014931,0.414765825805433
11,0.22,0.76,0.2,0.733665039558066,0.524881927299879,0.170198491255324,0.109409846641092,0.563466548302742,0.415472080658788
11,0.22,0.77,0.2,0.732839751849667,0.525490774420967,0.170364267174131,0.109303320181599,0.562475484675536,0.416187454239368
11,0.22,0.78,0.2,0.732001740254187,0.526110030652924,0.170528689564987,0.109197920300563,0.5614730506892,0.416912110352361
11,0.22,0.79,0.2,0.731150818999817,0.526739847523699,0.170691778744602,0.109093630943505,0.560459040255215,0.417646216580194
11,0.22,0.8,0.2,0.730286797166019,0.527380380753432,0.170853554658086,0.108990436363308,0.559433242507932,0.418389944390124
11,0.22,0.81,0.2,0.729409478554509,0.528031790359251,0.171014036887266,0.108888321113631,0.558395441667243,0.419143469245621
11,0.22,0.82,0.2,0.728518661554777,0.528694240764592,0.17117324465858,0.108787270042694,0.557345416896197,0.419906970721899
11,0.22,0.83,0.2,0.727614139003034,0.529367900914151,0.171331196850267,0.108687268287703,0.556282942152767,0.420680632626448
11,0.22,0.84,0.2,0.726695698032036,0.530052944397105,0.171487911998069,0.108588301270672,0.555207786033967,0.421464643126433
11,0.22,0.85,0.2,0.725763119905531,0.530749549585187,0.171643408297393,0.108490354697624,0.554119711608138,0.422259194887563
11,0.22,0.86,0.2,0.724816179821861,0.531457899802231,0.171797703596566,0.108393414566423,0.553018476225295,0.423064485235808
11,0.22,0.87,0.2,0.72385464664825,0.532178183567491,0.171950815367136,0.10829746719701,0.551903831281114,0.42388071637048
11,0.22,0.88,0.2,0.722878282490299,0.53291059501993,0.172102760614783,0.108202499320093,0.550775521875516,0.424708095699838
11,0.22,0.89,0.2,0.721886841861126,0.533655334794586,0.172253555636397,0.108108498318319,0.549633286224728,0.425546836476267
11,0.22,0.9,0.2,0.720880069872964,0.534412612033361,0.172403215379692,0.108015452864405,0.548476854493271,0.426397159168956
11,0.22,0.91,0.2,0.719857698048722,0.535182649240024,0.172551751778656,0.10792335458992,0.547305946270066,0.427259294650104
11,0.22,0.92,0.2,0.718819434374932,0.535965694243471,0.17269916945767,0.107832202422925,0.546120264917261,0.428133491820546
11,0.22,0.93,0.2,0.717764939528432,0.536762049861044,0.172845454690737,0.107742013821456,0.544919484837696,0.429020036039588
11,0.22,0.94,0.2,0.716693770141413,0.537572147519868,0.172990547080618,0.107652853813178,0.543703223060794,0.42991929370669
11,0.22,0.95,0.2,0.715605243698224,0.53839673016734,0.173134266784193,0.107564910167922,0.542470976914031,0.430831819999418
11,0.22,0.96,0.2,0.714498114994895,0.539237309927938,0.173276125555582,0.107478689704456,0.541221989439313,0.431758620223482
11,0.22,0.97,0.2,0.713369776985911,0.540097341665932,0.173414820468777,0.107395544942979,0.539954956517134,0.432701796722953
11,0.22,0.98,0.2,0.712214089396907,0.54098544449594,0.173546762242394,0.107319191099622,0.538667327154512,0.433666253396317
11,0.22,0.99,0.2,0.711013916280355,0.541925892380465,0.173660877743524,0.107260910639224,0.53735303853683,0.434664981741241
12,0.24,0.5,0.2,0.751157971711636,0.512296288735356,0.180345479593247,0.122827077919857,0.570812492118388,0.389469210815499
12,0.24,0.51,0.2,0.75065178688977,0.512649036696735,0.180574404644943,0.12267111394455,0.570077382244826,0.389977922752185
12,0.24,0.52,0.2,0.750136231150672,0.513009457591515,0.180801091392874,0.122516983762877,0.569335139757797,0.390492473828638
12,0.24,0.53,0.2,0.749611226598081,0.513377615139086,0.181025576927497,0.122364657635276,0.568585649670584,0.391012957503809
12,0.24,0.54,0.2,0.74907669223379,0.513753575587929,0.181247897568085,0.122214106449388,0.567828794665706,0.39153946913854
12,0.24,0.55,0.2,0.74853254391862,0.514137407747425,0.181468088882811,0.122065301703919,0.567064455035809,0.392072106043506
12,0.24,0.56,0.2,0.747978694330981,0.514529183021628,0.181686185708203,0.121918215493008,0.566292508622778,0.39261096752862
12,0.24,0.57,0.2,0.747415052922991,0.514928975445029,0.181902222167996,0.121772820491091,0.565512830754996,0.393156154953938
12,0.24,0.58,0.2,0.746841525874091,0.515336861720353,0.182116231691389,0.121629089938239,0.564725294182702,0.393707771782114
12,0.24,0.59,0.2,0.746258016042123,0.515752921258415,0.182328247030753,0.12148699762595,0.56392976901137,0.394265923632465
12,0.24,0.6,0.2,0.745664422911824,0.51617723622009,0.182538300278781,0.121346517883384,0.563126122633043,0.394830718336706
12,0.24,0.61,0.2,0.745060642540673,0.516609891560419,0.182746422885126,0.121207625564023,0.562314219655548,0.395402265996395
12,0.24,0.62,0.2,0.744446567502038,0.517050975074913,0.182952645672522,0.121070296032742,0.561493921829516,0.395980679042172
12,0.24,0.63,0.2,0.743822086825569,0.517500577448106,0.183156998852426,0.120934505153272,0.560665087973143,0.396566072294834
12,0.24,0.64,0.2,0.743187085934768,0.517958792304387,0.183359512040183,0.120800229276055,0.559827573894586,0.397158563028332
12,0.24,0.65,0.2,0.742541446581668,0.51842571626119,0.183560214269737,0.120667445226457,0.558981232311931,0.397758271034733
12,0.24,0.66,0.2,0.74188504677854,0.518901448984588,0.183759134007908,0.120536130293347,0.558125912770632,0.398365318691242
12,0.24,0.67,0.2,0.741217760726581,0.519386093247351,0.183956299168233,0.12040626221801,0.557261461558348,0.398979831029341
12,0.24,0.68,0.2,0.74053945874146,0.519879754989536,0.184151737124413,0.120277819183405,0.556387721617047,0.399601935806132
12,0.24,0.69,0.2,0.739850007175679,0.520382543381688,0.184345474723348,0.120150779803736,0.55550453245233,0.400231763577952
12,0.24,0.7,0.2,0.739149268337623,0.520894570890694,0.184537538297804,0.120025123114337,0.554611730039819,0.400869447776357
12,0.24,0.71,0.2,0.738437100407237,0.521415953348406,0.184727953678696,0.119900828561855,0.553709146728542,0.401515124786551
12,0.24,0.72,0.2,0.737713357348203,0.521946810023075,0.184916746207026,0.119777875994727,0.552796611141178,0.402168934028348
12,0.24,0.73,0.2,0.736977888816533,0.522487263693711,0.185103940745467,0.119656245653937,0.551873948071066,0.402831018039775
12,0.24,0.74,0.2,0.736230540065456,0.523037440727434,0.185289561689617,0.119535918164041,0.550940978375839,0.403501522563393
12,0.24,0.75,0.2,0.735471151846489,0.523597471159921,0.185473632978923,0.119416874524462,0.549997518867567,0.404180596635458
12,0.24,0.76,0.2,0.734699560306568,0.524167488779042,0.1856561781073,0.119299096101036,0.549043382199268,0.404868392678006
12,0.24,0.77,0.2,0.733915596881113,0.5247476312118,0.185837220133437,0.119182564617802,0.548078376747675,0.405565066593999
12,0.24,0.78,0.2,0.733119088182873,0.525338040014671,0.186016781690814,0.11906726214904,0.547102306492059,0.406270777865631
12,0.24,0.79,0.2,0.732309855886422,0.525938860767491,0.186194884997415,0.11895317111155,0.546114970889007,0.406985689655941
12,0.24,0.8,0.2,0.731487716608057,0.526550243171056,0.186371551865149,0.118840274257173,0.545116164742908,0.407709968913883
12,0.24,0.81,0.2,0.730652481780858,0.527172341148695,0.186546803708919,0.1187285546656,0.544105678071938,0.408443786483095
12,0.24,0.82,0.2,0.729803957524352,0.527805312952312,0.186720661555259,0.118617995737573,0.543083295969093,0.409187317214739
12,0.24,0.83,0.2,0.728941944507707,0.528449321273991,0.186893146050187,0.118508581188773,0.542048798457519,0.409940740085218
12,0.24,0.84,0.2,0.728066237803892,0.529104533365758,0.187064277465492,0.118400295045181,0.5410019603384,0.410704238320577
12,0.24,0.85,0.2,0.727176626728599,0.529771121174042,0.187234075701214,0.118293121642024,0.539942551027385,0.411477999532018
12,0.24,0.86,0.2,0.726272894648444,0.530449261505414,0.187402560278603,0.118187045631873,0.538870334369842,0.412262215873541
12,0.24,0.87,0.2,0.725354818719831,0.531139136265795,0.187569750308454,0.118082052016499,0.537785068411377,0.413057084249296
12,0.24,0.88,0.2,0.724422169462212,0.531840932880595,0.187735664395649,0.117978126240822,0.536686505066564,0.413862806639773
12,0.24,0.89,0.2,0.723474709927199,0.53255484516831,0.187900320378113,0.117875254449064,0.535574389549085,0.414679590719246
12,0.24,0.9,0.2,0.722512193875988,0.53328107535615,0.188063734637039,0.117773424163813,0.53444845923895,0.415507651192338
12,0.24,0.91,0.2,0.721534361529438,0.534019838969801,0.188225920299842,0.117672626065033,0.533308441229596,0.416347212904768
12,0.24,0.92,0.2,0.720540929410375,0.534771376935225,0.188386882591497,0.117572858622453,0.532154046818879,0.417198518312771
12,0.24,0.93,0.2,0.719531565907957,0.535535985716186,0.188546606858007,0.117474140114621,0.530984959049949,0.418061845601564
12,0.24,0.94,0.2,0.718505832551554,0.536314092448041,0.188705027767974,0.117376539759534,0.52980080478358,0.418937552688507
12,0.24,0.95,0.2,0.71746304308362,0.537106442480682,0.188861949969214,0.117280258462829,0.528601093114406,0.419826184017853
12,0.24,0.96,0.2,0.716401923119909,0.537914570921061,0.189016841562267,0.117185840129636,0.527385081557642,0.420728730791425
12,0.24,0.97,0.2,0.715319762172422,0.538742017901104,0.189168279505569,0.117094739841193,0.526151482666854,0.421647278059911
12,0.24,0.98,0.2,0.714210092248262,0.539597681706586,0.18931233471796,0.11701096463945,0.524897757530302,0.422586717067136
12,0.24,0.99,0.2,0.713054678895541,0.540506796914421,0.189436862655804,0.116946722171422,0.523617816239736,0.423560074743
13,0.26,0.5,0.2,0.751157971711636,0.512296288735356,0.195317088704926,0.133041812879493,0.55584088300671,0.379254475855863
13,0.26,0.51,0.2,0.75069048591835,0.512622449051931,0.195565173361073,0.132872691215159,0.555125312557277,0.379749757836772
13,0.26,0.52,0.2,0.75021363310845,0.512956279571952,0.195810839090573,0.132705549067902,0.554402794017877,0.38025073050405
13,0.26,0.53,0.2,0.749727341124576,0.513297839421081,0.196054125846376,0.132540354398294,0.5536732152782,0.380757485022787
13,0.26,0.54,0.2,0.749231534706385,0.513647190255434,0.19629507275343,0.132377075839663,0.552936461952955,0.381270114415771
13,0.26,0.55,0.2,0.748726135454256,0.514004396291221,0.196533718130168,0.132215682680835,0.552192417324088,0.381788713610386
13,0.26,0.56,0.2,0.748211061790598,0.514369524336356,0.196770099509324,0.132056144849415,0.551440962281274,0.382313379486941
13,0.26,0.57,0.2,0.747686228918688,0.514742643824069,0.197004253658102,0.131898432895597,0.550681975260586,0.382844210928472
13,0.26,0.58,0.2,0.747151548779029,0.515123826848539,0.197236216597725,0.131742517976472,0.549915332181304,0.383381308872067
13,0.26,0.59,0.2,0.746606930003164,0.515513148202596,0.197466023622379,0.131588371840829,0.549140906380785,0.383924776361767
13,0.26,0.6,0.2,0.746052277864913,0.515910685417522,0.197693709317581,0.131435966814421,0.548358568547331,0.384474718603101
13,0.26,0.61,0.2,0.745487494228966,0.516316518804992,0.197919307577986,0.131285275785689,0.54756818665098,0.385031243019304
13,0.26,0.62,0.2,0.744912477496804,0.516730731501209,0.198142851624652,0.131136272191919,0.546769625872152,0.38559445930929
13,0.26,0.63,0.2,0.74432712254986,0.51715340951326,0.198364374021789,0.130988930005825,0.545962748528071,0.386164479507434
13,0.26,0.64,0.2,0.743731320689884,0.517584641767763,0.198583906693004,0.130843223722538,0.54514741399688,0.386741418045224
13,0.26,0.65,0.2,0.743124959576433,0.518024520161845,0.198801480937057,0.130699128346987,0.544323478639375,0.387325391814858
13,0.26,0.66,0.2,0.742507923161411,0.518473139616514,0.199017127443154,0.130556619381663,0.543490795718258,0.387916520234851
13,0.26,0.67,0.2,0.741880091620612,0.518930598132475,0.199230876305779,0.130415672814749,0.542649215314833,0.388514925317726
13,0.26,0.68,0.2,0.741241341282146,0.519396996848465,0.199442757039102,0.130276265108607,0.541798584243044,0.389120731739858
13,0.26,0.69,0.2,0.740591544551716,0.519872440102171,0.199652798590951,0.130138373188607,0.540938745960765,0.389734066913564
13,0.26,0.7,0.2,0.739930569834607,0.520357035493786,0.199861029356378,0.130001974432282,0.540069540478229,0.390355061061503
13,0.26,0.71,0.2,0.739258281454338,0.520850893952302,0.200067477190841,0.129867046658817,0.539190804263497,0.390983847293485
13,0.26,0.72,0.2,0.738574539567857,0.521354129804594,0.200272169422988,0.129733568118832,0.538302370144869,0.391620561685762
13,0.26,0.73,0.2,0.737879200077184,0.521866860847399,0.200475132867084,0.129601517484481,0.5374040672101,0.392265343362918
13,0.26,0.74,0.2,0.737172114537394,0.522389208422247,0.200676393835077,0.129470873839826,0.536495720702316,0.392918334582422
13,0.26,0.75,0.2,0.736453130060829,0.522921297493476,0.200875978148314,0.129341616671504,0.535577151912515,0.393579680821972
13,0.26,0.76,0.2,0.735722089217415,0.523463256729377,0.201073911148926,0.129213725859663,0.534648178068489,0.394249530869715
13,0.26,0.77,0.2,0.734978829930973,0.524015218586625,0.201270217710891,0.129087181669155,0.533708612220082,0.39492803691747
13,0.26,0.78,0.2,0.734223185371352,0.524577319398054,0.201464922250769,0.128961964740999,0.532758263120583,0.395615354657055
13,0.26,0.79,0.2,0.733454983842275,0.525149699463957,0.201658048738136,0.128838056084096,0.53179693510414,0.396311643379861
13,0.26,0.8,0.2,0.732674048664658,0.525732503147034,0.201849620705683,0.128715437067204,0.530824427958975,0.39701706607983
13,0.26,0.81,0.2,0.731880198055139,0.526325878971278,0.202039661258961,0.128594089411224,0.529840536796178,0.397731789560054
13,0.26,0.82,0.2,0.731073244999301,0.526929979725267,0.202228193085643,0.128473995181898,0.528845051913658,0.398455984543369
13,0.26,0.83,0.2,0.730252997118497,0.527544962570952,0.202415238463975,0.12835513678323,0.527837758654521,0.399189825787721
13,0.26,0.84,0.2,0.729419256527742,0.528170989160512,0.202600819269539,0.12823749695248,0.526818437258203,0.399933492208032
13,0.26,0.85,0.2,0.728571819678479,0.528808225767787,0.202784956977974,0.128121058758933,0.525786862700505,0.400687167008854
13,0.26,0.86,0.2,0.7277104771707,0.529456843450801,0.202967672657512,0.128005805612365,0.524742804513188,0.401451037838436
13,0.26,0.87,0.2,0.726835013495591,0.53011701828762,0.203148986935199,0.127891721296687,0.523686026560391,0.402225296990934
13,0.26,0.88,0.2,0.725945206611488,0.530788931793334,0.203328919894719,0.12777879006949,0.522616286716769,0.403010141723845
13,0.26,0.89,0.2,0.725040827111128,0.531472771792622,0.203507490796412,0.127666996933998,0.521533336314716,0.403805774858624
13,0.26,0.9,0.2,0.724121636381156,0.532168734443761,0.203684717335849,0.127556328361306,0.520436919045307,0.404612406082455
13,0.26,0.91,0.2,0.723187382281924,0.53287702917137,0.203860613707974,0.127446774185772,0.51932676857395,0.405430254985598
13,0.26,0.92,0.2,0.722237788757077,0.533597890927188,0.204035185587715,0.127338332549407,0.518202603169362,0.40625955837778
13,0.26,0.93,0.2,0.72127253067794,0.5343316108543,0.204208417166948,0.127231022754697,0.517064113510992,0.407100588099602
13,0.26,0.94,0.2,0.720291172972326,0.535078613071421,0.204380237735297,0.127124918620724,0.515910935237029,0.407953694450697
13,0.26,0.95,0.2,0.719293023454844,0.535839647218043,0.204550435364705,0.127020235182295,0.514742588090139,0.408819412035748
13,0.26,0.96,0.2,0.718276774525631,0.536616274895219,0.204718431672612,0.126917556059643,0.513558342853018,0.409698718835576
13,0.26,0.97,0.2,0.717239603031814,0.537412129513739,0.204882675615559,0.126818446178803,0.512356927416255,0.410593683334937
13,0.26,0.98,0.2,0.716174688538699,0.538236409853623,0.205038875221491,0.126727225598726,0.511135813317207,0.411509184254897
13,0.26,0.99,0.2,0.715062619787069,0.539115378137161,0.205173738979031,0.126657096074726,0.509888880808038,0.412458282062435
14,0.28,0.5,0.2,0.751157971711636,0.512296288735356,0.210306846206968,0.143283988427869,0.540851125504668,0.369012300307487
14,0.28,0.51,0.2,0.750728918258719,0.512595891097326,0.210573917245658,0.143101681239981,0.54015500101306,0.369494209857346
14,0.28,0.52,0.2,0.750290502208628,0.5129031608554,0.210838391001635,0.142921498427376,0.539452111206993,0.369981662428023
