"Repeat","beta_U","rho_A.l.","rho_I.l.","rho_Ah.l.","rho_Ih.l.","rho_Al.l.","rho_Il.l."
10,0.26,0.717,0.476,0.37,0.245,0.347,0.231
10,0.28,0.647,0.557,0.344,0.279,0.303,0.278
10,0.3,0.67,0.517,0.346,0.252,0.324,0.265
10,0.32,0.723,0.583,0.386,0.294,0.337,0.289
10,0.34,0.728,0.569,0.382,0.283,0.346,0.286
10,0.36,0.746,0.608,0.374,0.3,0.372,0.308
10,0.38,0.733,0.505,0.373,0.259,0.36,0.246
10,0.4,0.726,0.629,0.387,0.308,0.339,0.321
10,0.42,0.723,0.58,0.382,0.294,0.341,0.286
10,0.44,0.691,0.614,0.372,0.303,0.319,0.311
10,0.46,0.759,0.627,0.384,0.315,0.375,0.312
10,0.48,0.735,0.589,0.38,0.306,0.355,0.283
10,0.5,0.753,0.537,0.388,0.269,0.365,0.268
10,0.52,0.742,0.599,0.378,0.311,0.364,0.288
10,0.54,0.761,0.632,0.386,0.327,0.375,0.305
10,0.56,0.801,0.567,0.404,0.282,0.397,0.285
10,0.58,0.777,0.576,0.397,0.283,0.38,0.293
10,0.6,0.787,0.657,0.412,0.321,0.375,0.336
10,0.62,0.77,0.557,0.391,0.27,0.379,0.287
10,0.64,0.757,0.66,0.382,0.339,0.375,0.321
10,0.66,0.757,0.628,0.366,0.32,0.391,0.308
10,0.68,0.787,0.63,0.404,0.31,0.383,0.32
10,0.7,0.806,0.626,0.408,0.305,0.398,0.321
10,0.72,0.792,0.658,0.401,0.317,0.391,0.341
10,0.74,0.72,0.735,0.372,0.361,0.348,0.374
10,0.76,0.801,0.518,0.402,0.266,0.399,0.252
10,0.78,0.766,0.656,0.385,0.319,0.381,0.337
10,0.8,0.777,0.685,0.392,0.337,0.385,0.348
10,0.82,0.803,0.618,0.403,0.317,0.4,0.301
10,0.84,0.772,0.654,0.384,0.328,0.388,0.326
10,0.86,0.795,0.648,0.404,0.308,0.391,0.34
10,0.88,0.781,0.677,0.389,0.34,0.392,0.337
10,0.9,0.766,0.681,0.384,0.343,0.382,0.338
10,0.92,0.705,0.751,0.365,0.384,0.34,0.367
10,0.94,0.772,0.669,0.389,0.339,0.383,0.33
10,0.96,0.79,0.701,0.405,0.356,0.385,0.345
10,0.98,0.785,0.677,0.409,0.349,0.376,0.328
10,1,0.809,0.624,0.41,0.318,0.399,0.306
11,0.02,0.335,0.053,0.201,0.017,0.134,0.036
11,0.04,0.468,0.182,0.266,0.076,0.202,0.106
11,0.06,0.49,0.297,0.287,0.151,0.203,0.146
11,0.08,0.627,0.33,0.344,0.163,0.283,0.167
11,0.1,0.628,0.302,0.343,0.142,0.285,0.16
11,0.12,0.64,0.401,0.344,0.189,0.296,0.212
11,0.14,0.692,0.47,0.377,0.221,0.315,0.249
11,0.16,0.675,0.385,0.369,0.2,0.306,0.185
11,0.18,0.724,0.464,0.366,0.228,0.358,0.236
11,0.2,0.657,0.435,0.341,0.2,0.316,0.235
11,0.22,0.698,0.514,0.365,0.244,0.333,0.27
11,0.24,0.674,0.532,0.361,0.277,0.313,0.255
11,0.26,0.717,0.476,0.37,0.245,0.347,0.231
11,0.28,0.647,0.557,0.344,0.279,0.303,0.278
11,0.3,0.67,0.517,0.346,0.252,0.324,0.265
11,0.32,0.723,0.583,0.386,0.294,0.337,0.289
11,0.34,0.728,0.569,0.382,0.283,0.346,0.286
11,0.36,0.746,0.608,0.374,0.3,0.372,0.308
11,0.38,0.733,0.505,0.373,0.259,0.36,0.246
11,0.4,0.726,0.629,0.387,0.308,0.339,0.321
11,0.42,0.723,0.58,0.382,0.294,0.341,0.286
11,0.44,0.691,0.614,0.372,0.303,0.319,0.311
11,0.46,0.759,0.627,0.384,0.315,0.375,0.312
11,0.48,0.735,0.589,0.38,0.306,0.355,0.283
11,0.5,0.753,0.537,0.388,0.269,0.365,0.268
11,0.52,0.742,0.599,0.378,0.311,0.364,0.288
11,0.54,0.761,0.632,0.386,0.327,0.375,0.305
11,0.56,0.801,0.567,0.404,0.282,0.397,0.285
11,0.58,0.777,0.576,0.397,0.283,0.38,0.293
11,0.6,0.787,0.657,0.412,0.321,0.375,0.336
11,0.62,0.77,0.557,0.391,0.27,0.379,0.287
11,0.64,0.757,0.66,0.382,0.339,0.375,0.321
11,0.66,0.757,0.628,0.366,0.32,0.391,0.308
11,0.68,0.787,0.63,0.404,0.31,0.383,0.32
11,0.7,0.806,0.626,0.408,0.305,0.398,0.321
11,0.72,0.792,0.658,0.401,0.317,0.391,0.341
11,0.74,0.72,0.735,0.372,0.361,0.348,0.374
11,0.76,0.801,0.518,0.402,0.266,0.399,0.252
11,0.78,0.766,0.656,0.385,0.319,0.381,0.337
11,0.8,0.777,0.685,0.392,0.337,0.385,0.348
11,0.82,0.803,0.618,0.403,0.317,0.4,0.301
11,0.84,0.772,0.654,0.384,0.328,0.388,0.326
11,0.86,0.795,0.648,0.404,0.308,0.391,0.34
11,0.88,0.781,0.677,0.389,0.34,0.392,0.337
11,0.9,0.766,0.681,0.384,0.343,0.382,0.338
11,0.92,0.705,0.751,0.365,0.384,0.34,0.367
11,0.94,0.772,0.669,0.389,0.339,0.383,0.33
11,0.96,0.79,0.701,0.405,0.356,0.385,0.345
11,0.98,0.785,0.677,0.409,0.349,0.376,0.328
11,1,0.809,0.624,0.41,0.318,0.399,0.306
12,0.02,0.335,0.053,0.201,0.017,0.134,0.036
12,0.04,0.468,0.182,0.266,0.076,0.202,0.106
12,0.06,0.49,0.297,0.287,0.151,0.203,0.146
12,0.08,0.627,0.33,0.344,0.163,0.283,0.167
12,0.1,0.628,0.302,0.343,0.142,0.285,0.16
12,0.12,0.64,0.401,0.344,0.189,0.296,0.212
12,0.14,0.692,0.47,0.377,0.221,0.315,0.249
12,0.16,0.675,0.385,0.369,0.2,0.306,0.185
12,0.18,0.724,0.464,0.366,0.228,0.358,0.236
12,0.2,0.657,0.435,0.341,0.2,0.316,0.235
12,0.22,0.698,0.514,0.365,0.244,0.333,0.27
12,0.24,0.674,0.532,0.361,0.277,0.313,0.255
12,0.26,0.717,0.476,0.37,0.245,0.347,0.231
12,0.28,0.647,0.557,0.344,0.279,0.303,0.278
12,0.3,0.67,0.517,0.346,0.252,0.324,0.265
12,0.32,0.723,0.583,0.386,0.294,0.337,0.289
12,0.34,0.728,0.569,0.382,0.283,0.346,0.286
12,0.36,0.746,0.608,0.374,0.3,0.372,0.308
12,0.38,0.733,0.505,0.373,0.259,0.36,0.246
12,0.4,0.726,0.629,0.387,0.308,0.339,0.321
12,0.42,0.723,0.58,0.382,0.294,0.341,0.286
12,0.44,0.691,0.614,0.372,0.303,0.319,0.311
12,0.46,0.759,0.627,0.384,0.315,0.375,0.312
12,0.48,0.735,0.589,0.38,0.306,0.355,0.283
12,0.5,0.753,0.537,0.388,0.269,0.365,0.268
12,0.52,0.742,0.599,0.378,0.311,0.364,0.288
12,0.54,0.761,0.632,0.386,0.327,0.375,0.305
12,0.56,0.801,0.567,0.404,0.282,0.397,0.285
12,0.58,0.777,0.576,0.397,0.283,0.38,0.293
12,0.6,0.787,0.657,0.412,0.321,0.375,0.336
12,0.62,0.77,0.557,0.391,0.27,0.379,0.287
12,0.64,0.757,0.66,0.382,0.339,0.375,0.321
12,0.66,0.757,0.628,0.366,0.32,0.391,0.308
12,0.68,0.787,0.63,0.404,0.31,0.383,0.32
12,0.7,0.806,0.626,0.408,0.305,0.398,0.321
12,0.72,0.792,0.658,0.401,0.317,0.391,0.341
12,0.74,0.72,0.735,0.372,0.361,0.348,0.374
12,0.76,0.801,0.518,0.402,0.266,0.399,0.252
12,0.78,0.766,0.656,0.385,0.319,0.381,0.337
12,0.8,0.777,0.685,0.392,0.337,0.385,0.348
12,0.82,0.803,0.618,0.403,0.317,0.4,0.301
12,0.84,0.772,0.654,0.384,0.328,0.388,0.326
12,0.86,0.795,0.648,0.404,0.308,0.391,0.34
12,0.88,0.781,0.677,0.389,0.34,0.392,0.337
12,0.9,0.766,0.681,0.384,0.343,0.382,0.338
12,0.92,0.705,0.751,0.365,0.384,0.34,0.367
12,0.94,0.772,0.669,0.389,0.339,0.383,0.33
12,0.96,0.79,0.701,0.405,0.356,0.385,0.345
12,0.98,0.785,0.677,0.409,0.349,0.376,0.328
12,1,0.809,0.624,0.41,0.318,0.399,0.306
13,0.02,0.419,0.094,0.272,0.051,0.147,0.043
13,0.04,0.537,0.26,0.308,0.118,0.229,0.142
13,0.06,0.521,0.282,0.284,0.126,0.237,0.156
13,0.08,0.578,0.354,0.324,0.177,0.254,0.177
13,0.1,0.564,0.312,0.3,0.148,0.264,0.164
13,0.12,0.576,0.426,0.309,0.2,0.267,0.226
13,0.14,0.607,0.459,0.333,0.219,0.274,0.24
13,0.16,0.677,0.406,0.361,0.199,0.316,0.207
13,0.18,0.695,0.389,0.362,0.18,0.333,0.209
13,0.2,0.624,0.513,0.326,0.254,0.298,0.259
13,0.22,0.658,0.489,0.345,0.243,0.313,0.246
13,0.24,0.691,0.47,0.373,0.239,0.318,0.231
13,0.26,0.674,0.541,0.351,0.268,0.323,0.273
13,0.28,0.683,0.521,0.358,0.266,0.325,0.255
13,0.3,0.714,0.506,0.368,0.259,0.346,0.247
13,0.32,0.682,0.519,0.349,0.254,0.333,0.265
13,0.34,0.718,0.637,0.365,0.317,0.353,0.32
13,0.36,0.712,0.542,0.37,0.267,0.342,0.275
13,0.38,0.71,0.604,0.357,0.304,0.353,0.3
13,0.4,0.713,0.53,0.368,0.268,0.345,0.262
13,0.42,0.782,0.53,0.394,0.264,0.388,0.266
13,0.44,0.704,0.639,0.351,0.327,0.353,0.312
13,0.46,0.786,0.529,0.4,0.259,0.386,0.27
13,0.48,0.78,0.63,0.393,0.306,0.387,0.324
13,0.5,0.787,0.604,0.41,0.292,0.377,0.312
13,0.52,0.742,0.593,0.38,0.286,0.362,0.307
13,0.54,0.796,0.552,0.409,0.282,0.387,0.27
13,0.56,0.727,0.622,0.377,0.3,0.35,0.322
13,0.58,0.767,0.587,0.394,0.284,0.373,0.303
13,0.6,0.8,0.525,0.416,0.27,0.384,0.255
13,0.62,0.764,0.601,0.381,0.292,0.383,0.309
13,0.64,0.758,0.64,0.384,0.319,0.374,0.321
13,0.66,0.757,0.709,0.392,0.348,0.365,0.361
13,0.68,0.806,0.642,0.41,0.308,0.396,0.334
13,0.7,0.779,0.693,0.4,0.343,0.379,0.35
13,0.72,0.815,0.623,0.417,0.314,0.398,0.309
13,0.74,0.774,0.62,0.398,0.308,0.376,0.312
13,0.76,0.805,0.634,0.404,0.305,0.401,0.329
13,0.78,0.761,0.652,0.392,0.332,0.369,0.32
13,0.8,0.736,0.706,0.376,0.362,0.36,0.344
13,0.82,0.769,0.672,0.385,0.33,0.384,0.342
13,0.84,0.781,0.62,0.394,0.306,0.387,0.314
13,0.86,0.768,0.703,0.383,0.335,0.385,0.368
13,0.88,0.787,0.693,0.385,0.344,0.402,0.349
13,0.9,0.827,0.665,0.418,0.328,0.409,0.337
13,0.92,0.83,0.645,0.426,0.313,0.404,0.332
13,0.94,0.832,0.637,0.431,0.33,0.401,0.307
13,0.96,0.792,0.637,0.398,0.319,0.394,0.318
13,0.98,0.745,0.74,0.384,0.358,0.361,0.382
13,1,0.769,0.678,0.397,0.339,0.372,0.339
14,0.02,0.419,0.094,0.272,0.051,0.147,0.043
14,0.04,0.537,0.26,0.308,0.118,0.229,0.142
14,0.06,0.521,0.282,0.284,0.126,0.237,0.156
14,0.08,0.578,0.354,0.324,0.177,0.254,0.177
14,0.1,0.564,0.312,0.3,0.148,0.264,0.164
14,0.12,0.576,0.426,0.309,0.2,0.267,0.226
14,0.14,0.607,0.459,0.333,0.219,0.274,0.24
14,0.16,0.677,0.406,0.361,0.199,0.316,0.207
14,0.18,0.695,0.389,0.362,0.18,0.333,0.209
14,0.2,0.624,0.513,0.326,0.254,0.298,0.259
14,0.22,0.658,0.489,0.345,0.243,0.313,0.246
14,0.24,0.691,0.47,0.373,0.239,0.318,0.231
14,0.26,0.674,0.541,0.351,0.268,0.323,0.273
14,0.28,0.683,0.521,0.358,0.266,0.325,0.255
14,0.3,0.714,0.506,0.368,0.259,0.346,0.247
14,0.32,0.682,0.519,0.349,0.254,0.333,0.265
14,0.34,0.718,0.637,0.365,0.317,0.353,0.32
14,0.36,0.712,0.542,0.37,0.267,0.342,0.275
14,0.38,0.71,0.604,0.357,0.304,0.353,0.3
14,0.4,0.713,0.53,0.368,0.268,0.345,0.262
14,0.42,0.782,0.53,0.394,0.264,0.388,0.266
14,0.44,0.704,0.639,0.351,0.327,0.353,0.312
14,0.46,0.786,0.529,0.4,0.259,0.386,0.27
14,0.48,0.78,0.63,0.393,0.306,0.387,0.324
14,0.5,0.787,0.604,0.41,0.292,0.377,0.312
14,0.52,0.742,0.593,0.38,0.286,0.362,0.307
14,0.54,0.796,0.552,0.409,0.282,0.387,0.27
14,0.56,0.727,0.622,0.377,0.3,0.35,0.322
14,0.58,0.767,0.587,0.394,0.284,0.373,0.303
14,0.6,0.8,0.525,0.416,0.27,0.384,0.255
14,0.62,0.764,0.601,0.381,0.292,0.383,0.309
14,0.64,0.758,0.64,0.384,0.319,0.374,0.321
14,0.66,0.757,0.709,0.392,0.348,0.365,0.361
14,0.68,0.806,0.642,0.41,0.308,0.396,0.334
14,0.7,0.779,0.693,0.4,0.343,0.379,0.35
14,0.72,0.815,0.623,0.417,0.314,0.398,0.309
14,0.74,0.774,0.62,0.398,0.308,0.376,0.312
14,0.76,0.805,0.634,0.404,0.305,0.401,0.329
14,0.78,0.761,0.652,0.392,0.332,0.369,0.32
14,0.8,0.736,0.706,0.376,0.362,0.36,0.344
14,0.82,0.769,0.672,0.385,0.33,0.384,0.342
14,0.84,0.781,0.62,0.394,0.306,0.387,0.314
14,0.86,0.768,0.703,0.383,0.335,0.385,0.368
14,0.88,0.787,0.693,0.385,0.344,0.402,0.349
14,0.9,0.827,0.665,0.418,0.328,0.409,0.337
14,0.92,0.83,0.645,0.426,0.313,0.404,0.332
14,0.94,0.832,0.637,0.431,0.33,0.401,0.307
14,0.96,0.792,0.637,0.398,0.319,0.394,0.318
14,0.98,0.745,0.74,0.384,0.358,0.361,0.382
14,1,0.769,0.678,0.397,0.339,0.372,0.339
15,0.02,0.419,0.094,0.272,0.051,0.147,0.043
15,0.04,0.537,0.26,0.308,0.118,0.229,0.142
15,0.06,0.521,0.282,0.284,0.126,0.237,0.156
15,0.08,0.578,0.354,0.324,0.177,0.254,0.177
15,0.1,0.564,0.312,0.3,0.148,0.264,0.164
15,0.12,0.576,0.426,0.309,0.2,0.267,0.226
15,0.14,0.607,0.459,0.333,0.219,0.274,0.24
15,0.16,0.677,0.406,0.361,0.199,0.316,0.207
15,0.18,0.695,0.389,0.362,0.18,0.333,0.209
15,0.2,0.624,0.513,0.326,0.254,0.298,0.259
15,0.22,0.658,0.489,0.345,0.243,0.313,0.246
15,0.24,0.691,0.47,0.373,0.239,0.318,0.231
15,0.26,0.674,0.541,0.351,0.268,0.323,0.273
15,0.28,0.683,0.521,0.358,0.266,0.325,0.255
15,0.3,0.714,0.506,0.368,0.259,0.346,0.247
15,0.32,0.682,0.519,0.349,0.254,0.333,0.265
15,0.34,0.718,0.637,0.365,0.317,0.353,0.32
15,0.36,0.712,0.542,0.37,0.267,0.342,0.275
15,0.38,0.71,0.604,0.357,0.304,0.353,0.3
15,0.4,0.713,0.53,0.368,0.268,0.345,0.262
15,0.42,0.782,0.53,0.394,0.264,0.388,0.266
15,0.44,0.704,0.639,0.351,0.327,0.353,0.312
15,0.46,0.786,0.529,0.4,0.259,0.386,0.27
15,0.48,0.78,0.63,0.393,0.306,0.387,0.324
15,0.5,0.787,0.604,0.41,0.292,0.377,0.312
15,0.52,0.742,0.593,0.38,0.286,0.362,0.307
15,0.54,0.796,0.552,0.409,0.282,0.387,0.27
15,0.56,0.727,0.622,0.377,0.3,0.35,0.322
15,0.58,0.767,0.587,0.394,0.284,0.373,0.303
15,0.6,0.8,0.525,0.416,0.27,0.384,0.255
15,0.62,0.764,0.601,0.381,0.292,0.383,0.309
15,0.64,0.758,0.64,0.384,0.319,0.374,0.321
15,0.66,0.757,0.709,0.392,0.348,0.365,0.361
15,0.68,0.806,0.642,0.41,0.308,0.396,0.334
15,0.7,0.779,0.693,0.4,0.343,0.379,0.35
15,0.72,0.815,0.623,0.417,0.314,0.398,0.309
15,0.74,0.774,0.62,0.398,0.308,0.376,0.312
15,0.76,0.805,0.634,0.404,0.305,0.401,0.329
15,0.78,0.761,0.652,0.392,0.332,0.369,0.32
15,0.8,0.736,0.706,0.376,0.362,0.36,0.344
15,0.82,0.769,0.672,0.385,0.33,0.384,0.342
15,0.84,0.781,0.62,0.394,0.306,0.387,0.314
15,0.86,0.768,0.703,0.383,0.335,0.385,0.368
15,0.88,0.787,0.693,0.385,0.344,0.402,0.349
15,0.9,0.827,0.665,0.418,0.328,0.409,0.337
15,0.92,0.83,0.645,0.426,0.313,0.404,0.332
15,0.94,0.832,0.637,0.431,0.33,0.401,0.307
15,0.96,0.792,0.637,0.398,0.319,0.394,0.318
15,0.98,0.745,0.74,0.384,0.358,0.361,0.382
15,1,0.769,0.678,0.397,0.339,0.372,0.339
16,0.02,0.419,0.094,0.272,0.051,0.147,0.043
16,0.04,0.537,0.26,0.308,0.118,0.229,0.142
16,0.06,0.521,0.282,0.284,0.126,0.237,0.156
16,0.08,0.578,0.354,0.324,0.177,0.254,0.177
16,0.1,0.564,0.312,0.3,0.148,0.264,0.164
16,0.12,0.576,0.426,0.309,0.2,0.267,0.226
16,0.14,0.607,0.459,0.333,0.219,0.274,0.24
16,0.16,0.677,0.406,0.361,0.199,0.316,0.207
16,0.18,0.695,0.389,0.362,0.18,0.333,0.209
16,0.2,0.624,0.513,0.326,0.254,0.298,0.259
16,0.22,0.658,0.489,0.345,0.243,0.313,0.246
16,0.24,0.691,0.47,0.373,0.239,0.318,0.231
16,0.26,0.674,0.541,0.351,0.268,0.323,0.273
16,0.28,0.683,0.521,0.358,0.266,0.325,0.255
16,0.3,0.714,0.506,0.368,0.259,0.346,0.247
16,0.32,0.682,0.519,0.349,0.254,0.333,0.265
16,0.34,0.718,0.637,0.365,0.317,0.353,0.32
16,0.36,0.712,0.542,0.37,0.267,0.342,0.275
16,0.38,0.71,0.604,0.357,0.304,0.353,0.3
16,0.4,0.713,0.53,0.368,0.268,0.345,0.262
16,0.42,0.782,0.53,0.394,0.264,0.388,0.266
16,0.44,0.704,0.639,0.351,0.327,0.353,0.312
16,0.46,0.786,0.529,0.4,0.259,0.386,0.27
16,0.48,0.78,0.63,0.393,0.306,0.387,0.324
16,0.5,0.787,0.604,0.41,0.292,0.377,0.312
16,0.52,0.742,0.593,0.38,0.286,0.362,0.307
16,0.54,0.796,0.552,0.409,0.282,0.387,0.27
16,0.56,0.727,0.622,0.377,0.3,0.35,0.322
16,0.58,0.767,0.587,0.394,0.284,0.373,0.303
16,0.6,0.8,0.525,0.416,0.27,0.384,0.255
16,0.62,0.764,0.601,0.381,0.292,0.383,0.309
16,0.64,0.758,0.64,0.384,0.319,0.374,0.321
16,0.66,0.757,0.709,0.392,0.348,0.365,0.361
16,0.68,0.806,0.642,0.41,0.308,0.396,0.334
16,0.7,0.779,0.693,0.4,0.343,0.379,0.35
16,0.72,0.815,0.623,0.417,0.314,0.398,0.309
16,0.74,0.774,0.62,0.398,0.308,0.376,0.312
16,0.76,0.805,0.634,0.404,0.305,0.401,0.329
16,0.78,0.761,0.652,0.392,0.332,0.369,0.32
16,0.8,0.736,0.706,0.376,0.362,0.36,0.344
16,0.82,0.769,0.672,0.385,0.33,0.384,0.342
16,0.84,0.781,0.62,0.394,0.306,0.387,0.314
16,0.86,0.768,0.703,0.383,0.335,0.385,0.368
16,0.88,0.787,0.693,0.385,0.344,0.402,0.349
16,0.9,0.827,0.665,0.418,0.328,0.409,0.337
16,0.92,0.83,0.645,0.426,0.313,0.404,0.332
16,0.94,0.832,0.637,0.431,0.33,0.401,0.307
16,0.96,0.792,0.637,0.398,0.319,0.394,0.318
16,0.98,0.745,0.74,0.384,0.358,0.361,0.382
16,1,0.769,0.678,0.397,0.339,0.372,0.339
17,0.02,0.419,0.094,0.272,0.051,0.147,0.043
17,0.04,0.537,0.26,0.308,0.118,0.229,0.142
17,0.06,0.521,0.282,0.284,0.126,0.237,0.156
17,0.08,0.578,0.354,0.324,0.177,0.254,0.177
17,0.1,0.564,0.312,0.3,0.148,0.264,0.164
17,0.12,0.576,0.426,0.309,0.2,0.267,0.226
17,0.14,0.607,0.459,0.333,0.219,0.274,0.24
17,0.16,0.677,0.406,0.361,0.199,0.316,0.207
17,0.18,0.695,0.389,0.362,0.18,0.333,0.209
17,0.2,0.624,0.513,0.326,0.254,0.298,0.259
17,0.22,0.658,0.489,0.345,0.243,0.313,0.246
17,0.24,0.691,0.47,0.373,0.239,0.318,0.231
17,0.26,0.674,0.541,0.351,0.268,0.323,0.273
17,0.28,0.683,0.521,0.358,0.266,0.325,0.255
17,0.3,0.714,0.506,0.368,0.259,0.346,0.247
17,0.32,0.682,0.519,0.349,0.254,0.333,0.265
17,0.34,0.718,0.637,0.365,0.317,0.353,0.32
17,0.36,0.712,0.542,0.37,0.267,0.342,0.275
17,0.38,0.71,0.604,0.357,0.304,0.353,0.3
17,0.4,0.713,0.53,0.368,0.268,0.345,0.262
17,0.42,0.782,0.53,0.394,0.264,0.388,0.266
17,0.44,0.704,0.639,0.351,0.327,0.353,0.312
17,0.46,0.786,0.529,0.4,0.259,0.386,0.27
17,0.48,0.78,0.63,0.393,0.306,0.387,0.324
17,0.5,0.787,0.604,0.41,0.292,0.377,0.312
17,0.52,0.742,0.593,0.38,0.286,0.362,0.307
17,0.54,0.796,0.552,0.409,0.282,0.387,0.27
17,0.56,0.727,0.622,0.377,0.3,0.35,0.322
17,0.58,0.767,0.587,0.394,0.284,0.373,0.303
17,0.6,0.8,0.525,0.416,0.27,0.384,0.255
17,0.62,0.764,0.601,0.381,0.292,0.383,0.309
17,0.64,0.758,0.64,0.384,0.319,0.374,0.321
17,0.66,0.757,0.709,0.392,0.348,0.365,0.361
17,0.68,0.806,0.642,0.41,0.308,0.396,0.334
17,0.7,0.779,0.693,0.4,0.343,0.379,0.35
17,0.72,0.815,0.623,0.417,0.314,0.398,0.309
17,0.74,0.774,0.62,0.398,0.308,0.376,0.312
17,0.76,0.805,0.634,0.404,0.305,0.401,0.329
17,0.78,0.761,0.652,0.392,0.332,0.369,0.32
17,0.8,0.736,0.706,0.376,0.362,0.36,0.344
17,0.82,0.769,0.672,0.385,0.33,0.384,0.342
17,0.84,0.781,0.62,0.394,0.306,0.387,0.314
17,0.86,0.768,0.703,0.383,0.335,0.385,0.368
17,0.88,0.787,0.693,0.385,0.344,0.402,0.349
17,0.9,0.827,0.665,0.418,0.328,0.409,0.337
17,0.92,0.83,0.645,0.426,0.313,0.404,0.332
17,0.94,0.832,0.637,0.431,0.33,0.401,0.307
17,0.96,0.792,0.637,0.398,0.319,0.394,0.318
17,0.98,0.745,0.74,0.384,0.358,0.361,0.382
17,1,0.769,0.678,0.397,0.339,0.372,0.339
18,0.02,0.419,0.094,0.272,0.051,0.147,0.043
18,0.04,0.537,0.26,0.308,0.118,0.229,0.142
18,0.06,0.521,0.282,0.284,0.126,0.237,0.156
18,0.08,0.578,0.354,0.324,0.177,0.254,0.177
18,0.1,0.564,0.312,0.3,0.148,0.264,0.164
18,0.12,0.576,0.426,0.309,0.2,0.267,0.226
18,0.14,0.607,0.459,0.333,0.219,0.274,0.24
18,0.16,0.677,0.406,0.361,0.199,0.316,0.207
18,0.18,0.695,0.389,0.362,0.18,0.333,0.209
18,0.2,0.624,0.513,0.326,0.254,0.298,0.259
18,0.22,0.658,0.489,0.345,0.243,0.313,0.246
18,0.24,0.691,0.47,0.373,0.239,0.318,0.231
18,0.26,0.674,0.541,0.351,0.268,0.323,0.273
18,0.28,0.683,0.521,0.358,0.266,0.325,0.255
18,0.3,0.714,0.506,0.368,0.259,0.346,0.247
18,0.32,0.682,0.519,0.349,0.254,0.333,0.265
18,0.34,0.718,0.637,0.365,0.317,0.353,0.32
18,0.36,0.712,0.542,0.37,0.267,0.342,0.275
18,0.38,0.71,0.604,0.357,0.304,0.353,0.3
18,0.4,0.713,0.53,0.368,0.268,0.345,0.262
18,0.42,0.782,0.53,0.394,0.264,0.388,0.266
18,0.44,0.704,0.639,0.351,0.327,0.353,0.312
18,0.46,0.786,0.529,0.4,0.259,0.386,0.27
18,0.48,0.78,0.63,0.393,0.306,0.387,0.324
18,0.5,0.787,0.604,0.41,0.292,0.377,0.312
18,0.52,0.742,0.593,0.38,0.286,0.362,0.307
18,0.54,0.796,0.552,0.409,0.282,0.387,0.27
18,0.56,0.727,0.622,0.377,0.3,0.35,0.322
18,0.58,0.767,0.587,0.394,0.284,0.373,0.303
18,0.6,0.8,0.525,0.416,0.27,0.384,0.255
18,0.62,0.764,0.601,0.381,0.292,0.383,0.309
18,0.64,0.758,0.64,0.384,0.319,0.374,0.321
18,0.66,0.757,0.709,0.392,0.348,0.365,0.361
18,0.68,0.806,0.642,0.41,0.308,0.396,0.334
18,0.7,0.779,0.693,0.4,0.343,0.379,0.35
18,0.72,0.815,0.623,0.417,0.314,0.398,0.309
18,0.74,0.774,0.62,0.398,0.308,0.376,0.312
18,0.76,0.805,0.634,0.404,0.305,0.401,0.329
18,0.78,0.761,0.652,0.392,0.332,0.369,0.32
18,0.8,0.736,0.706,0.376,0.362,0.36,0.344
18,0.82,0.769,0.672,0.385,0.33,0.384,0.342
18,0.84,0.781,0.62,0.394,0.306,0.387,0.314
18,0.86,0.768,0.703,0.383,0.335,0.385,0.368
18,0.88,0.787,0.693,0.385,0.344,0.402,0.349
18,0.9,0.827,0.665,0.418,0.328,0.409,0.337
18,0.92,0.83,0.645,0.426,0.313,0.404,0.332
18,0.94,0.832,0.637,0.431,0.33,0.401,0.307
18,0.96,0.792,0.637,0.398,0.319,0.394,0.318
18,0.98,0.745,0.74,0.384,0.358,0.361,0.382
18,1,0.769,0.678,0.397,0.339,0.372,0.339
19,0.02,0.419,0.094,0.272,0.051,0.147,0.043
19,0.04,0.537,0.26,0.308,0.118,0.229,0.142
19,0.06,0.521,0.282,0.284,0.126,0.237,0.156
19,0.08,0.578,0.354,0.324,0.177,0.254,0.177
19,0.1,0.564,0.312,0.3,0.148,0.264,0.164
19,0.12,0.576,0.426,0.309,0.2,0.267,0.226
19,0.14,0.607,0.459,0.333,0.219,0.274,0.24
19,0.16,0.677,0.406,0.361,0.199,0.316,0.207
19,0.18,0.695,0.389,0.362,0.18,0.333,0.209
19,0.2,0.624,0.513,0.326,0.254,0.298,0.259
19,0.22,0.658,0.489,0.345,0.243,0.313,0.246
19,0.24,0.691,0.47,0.373,0.239,0.318,0.231
19,0.26,0.674,0.541,0.351,0.268,0.323,0.273
19,0.28,0.683,0.521,0.358,0.266,0.325,0.255
19,0.3,0.714,0.506,0.368,0.259,0.346,0.247
19,0.32,0.682,0.519,0.349,0.254,0.333,0.265
19,0.34,0.718,0.637,0.365,0.317,0.353,0.32
19,0.36,0.712,0.542,0.37,0.267,0.342,0.275
19,0.38,0.71,0.604,0.357,0.304,0.353,0.3
19,0.4,0.713,0.53,0.368,0.268,0.345,0.262
19,0.42,0.782,0.53,0.394,0.264,0.388,0.266
19,0.44,0.704,0.639,0.351,0.327,0.353,0.312
19,0.46,0.786,0.529,0.4,0.259,0.386,0.27
19,0.48,0.78,0.63,0.393,0.306,0.387,0.324
19,0.5,0.787,0.604,0.41,0.292,0.377,0.312
19,0.52,0.742,0.593,0.38,0.286,0.362,0.307
19,0.54,0.796,0.552,0.409,0.282,0.387,0.27
