"Repeat","beta_U","rho_A.l.","rho_I.l.","rho_Ah.l.","rho_Ih.l.","rho_Al.l.","rho_Il.l."
10,0.26,0.68,0.534,0.354,0.258,0.326,0.276
10,0.28,0.706,0.466,0.366,0.238,0.34,0.228
10,0.3,0.751,0.513,0.383,0.253,0.368,0.26
10,0.32,0.749,0.482,0.377,0.234,0.372,0.248
10,0.34,0.754,0.55,0.38,0.271,0.374,0.279
10,0.36,0.756,0.496,0.399,0.26,0.357,0.236
10,0.38,0.692,0.57,0.359,0.291,0.333,0.279
10,0.4,0.759,0.559,0.39,0.273,0.369,0.286
10,0.42,0.743,0.509,0.391,0.261,0.352,0.248
10,0.44,0.794,0.563,0.418,0.283,0.376,0.28
10,0.46,0.781,0.637,0.389,0.309,0.392,0.328
10,0.48,0.776,0.539,0.393,0.254,0.383,0.285
10,0.5,0.793,0.577,0.412,0.294,0.381,0.283
10,0.52,0.795,0.616,0.401,0.313,0.394,0.303
10,0.54,0.751,0.64,0.392,0.296,0.359,0.344
10,0.56,0.786,0.635,0.394,0.309,0.392,0.326
10,0.58,0.794,0.637,0.401,0.319,0.393,0.318
10,0.6,0.78,0.563,0.388,0.266,0.392,0.297
10,0.62,0.744,0.683,0.387,0.344,0.357,0.339
10,0.64,0.798,0.632,0.402,0.315,0.396,0.317
10,0.66,0.782,0.632,0.407,0.298,0.375,0.334
10,0.68,0.75,0.631,0.39,0.304,0.36,0.327
10,0.7,0.745,0.666,0.369,0.335,0.376,0.331
10,0.72,0.834,0.667,0.432,0.329,0.402,0.338
10,0.74,0.788,0.643,0.407,0.32,0.381,0.323
10,0.76,0.73,0.707,0.371,0.351,0.359,0.356
10,0.78,0.782,0.68,0.401,0.336,0.381,0.344
10,0.8,0.799,0.635,0.41,0.31,0.389,0.325
10,0.82,0.787,0.688,0.399,0.343,0.388,0.345
10,0.84,0.81,0.661,0.405,0.339,0.405,0.322
10,0.86,0.813,0.655,0.421,0.331,0.392,0.324
10,0.88,0.759,0.71,0.401,0.359,0.358,0.351
10,0.9,0.794,0.659,0.402,0.336,0.392,0.323
10,0.92,0.811,0.651,0.416,0.339,0.395,0.312
10,0.94,0.774,0.711,0.398,0.348,0.376,0.363
10,0.96,0.824,0.637,0.413,0.323,0.411,0.314
10,0.98,0.799,0.677,0.407,0.327,0.392,0.35
10,1,0.772,0.663,0.389,0.347,0.383,0.316
11,0.02,0.454,0.106,0.285,0.046,0.169,0.06
11,0.04,0.495,0.2,0.29,0.09,0.205,0.11
11,0.06,0.55,0.259,0.309,0.125,0.241,0.134
11,0.08,0.537,0.327,0.305,0.151,0.232,0.176
11,0.1,0.604,0.369,0.339,0.174,0.265,0.195
11,0.12,0.593,0.42,0.332,0.197,0.261,0.223
11,0.14,0.657,0.433,0.352,0.216,0.305,0.217
11,0.16,0.652,0.448,0.355,0.227,0.297,0.221
11,0.18,0.686,0.44,0.362,0.215,0.324,0.225
11,0.2,0.701,0.428,0.354,0.223,0.347,0.205
11,0.22,0.735,0.475,0.394,0.237,0.341,0.238
11,0.24,0.723,0.542,0.376,0.269,0.347,0.273
11,0.26,0.68,0.534,0.354,0.258,0.326,0.276
11,0.28,0.706,0.466,0.366,0.238,0.34,0.228
11,0.3,0.751,0.513,0.383,0.253,0.368,0.26
11,0.32,0.749,0.482,0.377,0.234,0.372,0.248
11,0.34,0.754,0.55,0.38,0.271,0.374,0.279
11,0.36,0.756,0.496,0.399,0.26,0.357,0.236
11,0.38,0.692,0.57,0.359,0.291,0.333,0.279
11,0.4,0.759,0.559,0.39,0.273,0.369,0.286
11,0.42,0.743,0.509,0.391,0.261,0.352,0.248
11,0.44,0.794,0.563,0.418,0.283,0.376,0.28
11,0.46,0.781,0.637,0.389,0.309,0.392,0.328
11,0.48,0.776,0.539,0.393,0.254,0.383,0.285
11,0.5,0.793,0.577,0.412,0.294,0.381,0.283
11,0.52,0.795,0.616,0.401,0.313,0.394,0.303
11,0.54,0.751,0.64,0.392,0.296,0.359,0.344
11,0.56,0.786,0.635,0.394,0.309,0.392,0.326
11,0.58,0.794,0.637,0.401,0.319,0.393,0.318
11,0.6,0.78,0.563,0.388,0.266,0.392,0.297
11,0.62,0.744,0.683,0.387,0.344,0.357,0.339
11,0.64,0.798,0.632,0.402,0.315,0.396,0.317
11,0.66,0.782,0.632,0.407,0.298,0.375,0.334
11,0.68,0.75,0.631,0.39,0.304,0.36,0.327
11,0.7,0.745,0.666,0.369,0.335,0.376,0.331
11,0.72,0.834,0.667,0.432,0.329,0.402,0.338
11,0.74,0.788,0.643,0.407,0.32,0.381,0.323
11,0.76,0.73,0.707,0.371,0.351,0.359,0.356
11,0.78,0.782,0.68,0.401,0.336,0.381,0.344
11,0.8,0.799,0.635,0.41,0.31,0.389,0.325
11,0.82,0.787,0.688,0.399,0.343,0.388,0.345
11,0.84,0.81,0.661,0.405,0.339,0.405,0.322
11,0.86,0.813,0.655,0.421,0.331,0.392,0.324
11,0.88,0.759,0.71,0.401,0.359,0.358,0.351
11,0.9,0.794,0.659,0.402,0.336,0.392,0.323
11,0.92,0.811,0.651,0.416,0.339,0.395,0.312
11,0.94,0.774,0.711,0.398,0.348,0.376,0.363
11,0.96,0.824,0.637,0.413,0.323,0.411,0.314
11,0.98,0.799,0.677,0.407,0.327,0.392,0.35
11,1,0.772,0.663,0.389,0.347,0.383,0.316
12,0.02,0.454,0.106,0.285,0.046,0.169,0.06
12,0.04,0.495,0.2,0.29,0.09,0.205,0.11
12,0.06,0.55,0.259,0.309,0.125,0.241,0.134
12,0.08,0.537,0.327,0.305,0.151,0.232,0.176
12,0.1,0.604,0.369,0.339,0.174,0.265,0.195
12,0.12,0.593,0.42,0.332,0.197,0.261,0.223
12,0.14,0.657,0.433,0.352,0.216,0.305,0.217
12,0.16,0.652,0.448,0.355,0.227,0.297,0.221
12,0.18,0.686,0.44,0.362,0.215,0.324,0.225
12,0.2,0.701,0.428,0.354,0.223,0.347,0.205
12,0.22,0.735,0.475,0.394,0.237,0.341,0.238
12,0.24,0.723,0.542,0.376,0.269,0.347,0.273
12,0.26,0.68,0.534,0.354,0.258,0.326,0.276
12,0.28,0.706,0.466,0.366,0.238,0.34,0.228
12,0.3,0.751,0.513,0.383,0.253,0.368,0.26
12,0.32,0.749,0.482,0.377,0.234,0.372,0.248
12,0.34,0.754,0.55,0.38,0.271,0.374,0.279
12,0.36,0.756,0.496,0.399,0.26,0.357,0.236
12,0.38,0.692,0.57,0.359,0.291,0.333,0.279
12,0.4,0.759,0.559,0.39,0.273,0.369,0.286
12,0.42,0.743,0.509,0.391,0.261,0.352,0.248
12,0.44,0.794,0.563,0.418,0.283,0.376,0.28
12,0.46,0.781,0.637,0.389,0.309,0.392,0.328
12,0.48,0.776,0.539,0.393,0.254,0.383,0.285
12,0.5,0.793,0.577,0.412,0.294,0.381,0.283
12,0.52,0.795,0.616,0.401,0.313,0.394,0.303
12,0.54,0.751,0.64,0.392,0.296,0.359,0.344
12,0.56,0.786,0.635,0.394,0.309,0.392,0.326
12,0.58,0.794,0.637,0.401,0.319,0.393,0.318
12,0.6,0.78,0.563,0.388,0.266,0.392,0.297
12,0.62,0.744,0.683,0.387,0.344,0.357,0.339
12,0.64,0.798,0.632,0.402,0.315,0.396,0.317
12,0.66,0.782,0.632,0.407,0.298,0.375,0.334
12,0.68,0.75,0.631,0.39,0.304,0.36,0.327
12,0.7,0.745,0.666,0.369,0.335,0.376,0.331
12,0.72,0.834,0.667,0.432,0.329,0.402,0.338
12,0.74,0.788,0.643,0.407,0.32,0.381,0.323
12,0.76,0.73,0.707,0.371,0.351,0.359,0.356
12,0.78,0.782,0.68,0.401,0.336,0.381,0.344
12,0.8,0.799,0.635,0.41,0.31,0.389,0.325
12,0.82,0.787,0.688,0.399,0.343,0.388,0.345
12,0.84,0.81,0.661,0.405,0.339,0.405,0.322
12,0.86,0.813,0.655,0.421,0.331,0.392,0.324
12,0.88,0.759,0.71,0.401,0.359,0.358,0.351
12,0.9,0.794,0.659,0.402,0.336,0.392,0.323
12,0.92,0.811,0.651,0.416,0.339,0.395,0.312
12,0.94,0.774,0.711,0.398,0.348,0.376,0.363
12,0.96,0.824,0.637,0.413,0.323,0.411,0.314
12,0.98,0.799,0.677,0.407,0.327,0.392,0.35
12,1,0.772,0.663,0.389,0.347,0.383,0.316
13,0.02,0.408,0.104,0.252,0.048,0.156,0.056
13,0.04,0.504,0.212,0.298,0.102,0.206,0.11
13,0.06,0.537,0.237,0.306,0.104,0.231,0.133
13,0.08,0.598,0.319,0.329,0.155,0.269,0.164
13,0.1,0.616,0.298,0.331,0.138,0.285,0.16
13,0.12,0.628,0.357,0.344,0.177,0.284,0.18
13,0.14,0.655,0.447,0.35,0.207,0.305,0.24
13,0.16,0.627,0.432,0.336,0.207,0.291,0.225
13,0.18,0.697,0.395,0.362,0.193,0.335,0.202
13,0.2,0.676,0.476,0.344,0.221,0.332,0.255
13,0.22,0.741,0.516,0.388,0.262,0.353,0.254
13,0.24,0.694,0.534,0.368,0.261,0.326,0.273
13,0.26,0.722,0.487,0.371,0.244,0.351,0.243
13,0.28,0.66,0.576,0.338,0.278,0.322,0.298
13,0.3,0.741,0.466,0.38,0.235,0.361,0.231
13,0.32,0.709,0.581,0.367,0.276,0.342,0.305
13,0.34,0.739,0.57,0.386,0.286,0.353,0.284
13,0.36,0.712,0.585,0.365,0.294,0.347,0.291
13,0.38,0.648,0.597,0.345,0.302,0.303,0.295
13,0.4,0.727,0.624,0.374,0.316,0.353,0.308
13,0.42,0.735,0.601,0.381,0.299,0.354,0.302
13,0.44,0.737,0.63,0.371,0.313,0.366,0.317
13,0.46,0.784,0.597,0.4,0.294,0.384,0.303
13,0.48,0.796,0.559,0.424,0.276,0.372,0.283
13,0.5,0.73,0.637,0.384,0.321,0.346,0.316
13,0.52,0.762,0.597,0.381,0.296,0.381,0.301
13,0.54,0.766,0.542,0.388,0.256,0.378,0.286
13,0.56,0.674,0.655,0.349,0.329,0.325,0.326
13,0.58,0.811,0.55,0.406,0.273,0.405,0.277
13,0.6,0.738,0.646,0.355,0.315,0.383,0.331
13,0.62,0.789,0.639,0.401,0.314,0.388,0.325
13,0.64,0.75,0.643,0.381,0.326,0.369,0.317
13,0.66,0.732,0.699,0.368,0.345,0.364,0.354
13,0.68,0.772,0.655,0.395,0.35,0.377,0.305
13,0.7,0.757,0.678,0.396,0.337,0.361,0.341
13,0.72,0.778,0.571,0.394,0.296,0.384,0.275
13,0.74,0.802,0.669,0.386,0.341,0.416,0.328
13,0.76,0.758,0.645,0.381,0.301,0.377,0.344
13,0.78,0.751,0.671,0.385,0.34,0.366,0.331
13,0.8,0.788,0.65,0.394,0.309,0.394,0.341
13,0.82,0.794,0.666,0.395,0.344,0.399,0.322
13,0.84,0.807,0.61,0.397,0.309,0.41,0.301
13,0.86,0.773,0.689,0.398,0.342,0.375,0.347
13,0.88,0.839,0.644,0.415,0.334,0.424,0.31
13,0.9,0.81,0.616,0.413,0.292,0.397,0.324
13,0.92,0.786,0.64,0.402,0.314,0.384,0.326
13,0.94,0.767,0.663,0.389,0.333,0.378,0.33
13,0.96,0.799,0.691,0.41,0.346,0.389,0.345
13,0.98,0.782,0.707,0.397,0.358,0.385,0.349
13,1,0.835,0.711,0.421,0.36,0.414,0.351
14,0.02,0.408,0.104,0.252,0.048,0.156,0.056
14,0.04,0.504,0.212,0.298,0.102,0.206,0.11
14,0.06,0.537,0.237,0.306,0.104,0.231,0.133
14,0.08,0.598,0.319,0.329,0.155,0.269,0.164
14,0.1,0.616,0.298,0.331,0.138,0.285,0.16
14,0.12,0.628,0.357,0.344,0.177,0.284,0.18
14,0.14,0.655,0.447,0.35,0.207,0.305,0.24
14,0.16,0.627,0.432,0.336,0.207,0.291,0.225
14,0.18,0.697,0.395,0.362,0.193,0.335,0.202
14,0.2,0.676,0.476,0.344,0.221,0.332,0.255
14,0.22,0.741,0.516,0.388,0.262,0.353,0.254
14,0.24,0.694,0.534,0.368,0.261,0.326,0.273
14,0.26,0.722,0.487,0.371,0.244,0.351,0.243
14,0.28,0.66,0.576,0.338,0.278,0.322,0.298
14,0.3,0.741,0.466,0.38,0.235,0.361,0.231
14,0.32,0.709,0.581,0.367,0.276,0.342,0.305
14,0.34,0.739,0.57,0.386,0.286,0.353,0.284
14,0.36,0.712,0.585,0.365,0.294,0.347,0.291
14,0.38,0.648,0.597,0.345,0.302,0.303,0.295
14,0.4,0.727,0.624,0.374,0.316,0.353,0.308
14,0.42,0.735,0.601,0.381,0.299,0.354,0.302
14,0.44,0.737,0.63,0.371,0.313,0.366,0.317
14,0.46,0.784,0.597,0.4,0.294,0.384,0.303
14,0.48,0.796,0.559,0.424,0.276,0.372,0.283
14,0.5,0.73,0.637,0.384,0.321,0.346,0.316
14,0.52,0.762,0.597,0.381,0.296,0.381,0.301
14,0.54,0.766,0.542,0.388,0.256,0.378,0.286
14,0.56,0.674,0.655,0.349,0.329,0.325,0.326
14,0.58,0.811,0.55,0.406,0.273,0.405,0.277
14,0.6,0.738,0.646,0.355,0.315,0.383,0.331
14,0.62,0.789,0.639,0.401,0.314,0.388,0.325
14,0.64,0.75,0.643,0.381,0.326,0.369,0.317
14,0.66,0.732,0.699,0.368,0.345,0.364,0.354
14,0.68,0.772,0.655,0.395,0.35,0.377,0.305
14,0.7,0.757,0.678,0.396,0.337,0.361,0.341
14,0.72,0.778,0.571,0.394,0.296,0.384,0.275
14,0.74,0.802,0.669,0.386,0.341,0.416,0.328
14,0.76,0.758,0.645,0.381,0.301,0.377,0.344
14,0.78,0.751,0.671,0.385,0.34,0.366,0.331
14,0.8,0.788,0.65,0.394,0.309,0.394,0.341
14,0.82,0.794,0.666,0.395,0.344,0.399,0.322
14,0.84,0.807,0.61,0.397,0.309,0.41,0.301
14,0.86,0.773,0.689,0.398,0.342,0.375,0.347
14,0.88,0.839,0.644,0.415,0.334,0.424,0.31
14,0.9,0.81,0.616,0.413,0.292,0.397,0.324
14,0.92,0.786,0.64,0.402,0.314,0.384,0.326
14,0.94,0.767,0.663,0.389,0.333,0.378,0.33
14,0.96,0.799,0.691,0.41,0.346,0.389,0.345
14,0.98,0.782,0.707,0.397,0.358,0.385,0.349
14,1,0.835,0.711,0.421,0.36,0.414,0.351
15,0.02,0.408,0.104,0.252,0.048,0.156,0.056
15,0.04,0.504,0.212,0.298,0.102,0.206,0.11
15,0.06,0.537,0.237,0.306,0.104,0.231,0.133
15,0.08,0.598,0.319,0.329,0.155,0.269,0.164
15,0.1,0.616,0.298,0.331,0.138,0.285,0.16
15,0.12,0.628,0.357,0.344,0.177,0.284,0.18
15,0.14,0.655,0.447,0.35,0.207,0.305,0.24
15,0.16,0.627,0.432,0.336,0.207,0.291,0.225
15,0.18,0.697,0.395,0.362,0.193,0.335,0.202
15,0.2,0.676,0.476,0.344,0.221,0.332,0.255
15,0.22,0.741,0.516,0.388,0.262,0.353,0.254
15,0.24,0.694,0.534,0.368,0.261,0.326,0.273
15,0.26,0.722,0.487,0.371,0.244,0.351,0.243
15,0.28,0.66,0.576,0.338,0.278,0.322,0.298
15,0.3,0.741,0.466,0.38,0.235,0.361,0.231
15,0.32,0.709,0.581,0.367,0.276,0.342,0.305
15,0.34,0.739,0.57,0.386,0.286,0.353,0.284
15,0.36,0.712,0.585,0.365,0.294,0.347,0.291
15,0.38,0.648,0.597,0.345,0.302,0.303,0.295
15,0.4,0.727,0.624,0.374,0.316,0.353,0.308
15,0.42,0.735,0.601,0.381,0.299,0.354,0.302
15,0.44,0.737,0.63,0.371,0.313,0.366,0.317
15,0.46,0.784,0.597,0.4,0.294,0.384,0.303
15,0.48,0.796,0.559,0.424,0.276,0.372,0.283
15,0.5,0.73,0.637,0.384,0.321,0.346,0.316
15,0.52,0.762,0.597,0.381,0.296,0.381,0.301
15,0.54,0.766,0.542,0.388,0.256,0.378,0.286
15,0.56,0.674,0.655,0.349,0.329,0.325,0.326
15,0.58,0.811,0.55,0.406,0.273,0.405,0.277
15,0.6,0.738,0.646,0.355,0.315,0.383,0.331
15,0.62,0.789,0.639,0.401,0.314,0.388,0.325
15,0.64,0.75,0.643,0.381,0.326,0.369,0.317
15,0.66,0.732,0.699,0.368,0.345,0.364,0.354
15,0.68,0.772,0.655,0.395,0.35,0.377,0.305
15,0.7,0.757,0.678,0.396,0.337,0.361,0.341
15,0.72,0.778,0.571,0.394,0.296,0.384,0.275
15,0.74,0.802,0.669,0.386,0.341,0.416,0.328
15,0.76,0.758,0.645,0.381,0.301,0.377,0.344
15,0.78,0.751,0.671,0.385,0.34,0.366,0.331
15,0.8,0.788,0.65,0.394,0.309,0.394,0.341
15,0.82,0.794,0.666,0.395,0.344,0.399,0.322
15,0.84,0.807,0.61,0.397,0.309,0.41,0.301
15,0.86,0.773,0.689,0.398,0.342,0.375,0.347
15,0.88,0.839,0.644,0.415,0.334,0.424,0.31
15,0.9,0.81,0.616,0.413,0.292,0.397,0.324
15,0.92,0.786,0.64,0.402,0.314,0.384,0.326
15,0.94,0.767,0.663,0.389,0.333,0.378,0.33
15,0.96,0.799,0.691,0.41,0.346,0.389,0.345
15,0.98,0.782,0.707,0.397,0.358,0.385,0.349
15,1,0.835,0.711,0.421,0.36,0.414,0.351
16,0.02,0.408,0.104,0.252,0.048,0.156,0.056
16,0.04,0.504,0.212,0.298,0.102,0.206,0.11
16,0.06,0.537,0.237,0.306,0.104,0.231,0.133
16,0.08,0.598,0.319,0.329,0.155,0.269,0.164
16,0.1,0.616,0.298,0.331,0.138,0.285,0.16
16,0.12,0.628,0.357,0.344,0.177,0.284,0.18
16,0.14,0.655,0.447,0.35,0.207,0.305,0.24
16,0.16,0.627,0.432,0.336,0.207,0.291,0.225
16,0.18,0.697,0.395,0.362,0.193,0.335,0.202
16,0.2,0.676,0.476,0.344,0.221,0.332,0.255
16,0.22,0.741,0.516,0.388,0.262,0.353,0.254
16,0.24,0.694,0.534,0.368,0.261,0.326,0.273
16,0.26,0.722,0.487,0.371,0.244,0.351,0.243
16,0.28,0.66,0.576,0.338,0.278,0.322,0.298
16,0.3,0.741,0.466,0.38,0.235,0.361,0.231
16,0.32,0.709,0.581,0.367,0.276,0.342,0.305
16,0.34,0.739,0.57,0.386,0.286,0.353,0.284
16,0.36,0.712,0.585,0.365,0.294,0.347,0.291
16,0.38,0.648,0.597,0.345,0.302,0.303,0.295
16,0.4,0.727,0.624,0.374,0.316,0.353,0.308
16,0.42,0.735,0.601,0.381,0.299,0.354,0.302
16,0.44,0.737,0.63,0.371,0.313,0.366,0.317
16,0.46,0.784,0.597,0.4,0.294,0.384,0.303
16,0.48,0.796,0.559,0.424,0.276,0.372,0.283
16,0.5,0.73,0.637,0.384,0.321,0.346,0.316
16,0.52,0.762,0.597,0.381,0.296,0.381,0.301
16,0.54,0.766,0.542,0.388,0.256,0.378,0.286
16,0.56,0.674,0.655,0.349,0.329,0.325,0.326
16,0.58,0.811,0.55,0.406,0.273,0.405,0.277
16,0.6,0.738,0.646,0.355,0.315,0.383,0.331
16,0.62,0.789,0.639,0.401,0.314,0.388,0.325
16,0.64,0.75,0.643,0.381,0.326,0.369,0.317
16,0.66,0.732,0.699,0.368,0.345,0.364,0.354
16,0.68,0.772,0.655,0.395,0.35,0.377,0.305
16,0.7,0.757,0.678,0.396,0.337,0.361,0.341
16,0.72,0.778,0.571,0.394,0.296,0.384,0.275
16,0.74,0.802,0.669,0.386,0.341,0.416,0.328
16,0.76,0.758,0.645,0.381,0.301,0.377,0.344
16,0.78,0.751,0.671,0.385,0.34,0.366,0.331
16,0.8,0.788,0.65,0.394,0.309,0.394,0.341
16,0.82,0.794,0.666,0.395,0.344,0.399,0.322
16,0.84,0.807,0.61,0.397,0.309,0.41,0.301
16,0.86,0.773,0.689,0.398,0.342,0.375,0.347
16,0.88,0.839,0.644,0.415,0.334,0.424,0.31
16,0.9,0.81,0.616,0.413,0.292,0.397,0.324
16,0.92,0.786,0.64,0.402,0.314,0.384,0.326
16,0.94,0.767,0.663,0.389,0.333,0.378,0.33
16,0.96,0.799,0.691,0.41,0.346,0.389,0.345
16,0.98,0.782,0.707,0.397,0.358,0.385,0.349
16,1,0.835,0.711,0.421,0.36,0.414,0.351
17,0.02,0.408,0.104,0.252,0.048,0.156,0.056
17,0.04,0.504,0.212,0.298,0.102,0.206,0.11
17,0.06,0.537,0.237,0.306,0.104,0.231,0.133
17,0.08,0.598,0.319,0.329,0.155,0.269,0.164
17,0.1,0.616,0.298,0.331,0.138,0.285,0.16
17,0.12,0.628,0.357,0.344,0.177,0.284,0.18
17,0.14,0.655,0.447,0.35,0.207,0.305,0.24
17,0.16,0.627,0.432,0.336,0.207,0.291,0.225
17,0.18,0.697,0.395,0.362,0.193,0.335,0.202
17,0.2,0.676,0.476,0.344,0.221,0.332,0.255
17,0.22,0.741,0.516,0.388,0.262,0.353,0.254
17,0.24,0.694,0.534,0.368,0.261,0.326,0.273
17,0.26,0.722,0.487,0.371,0.244,0.351,0.243
17,0.28,0.66,0.576,0.338,0.278,0.322,0.298
17,0.3,0.741,0.466,0.38,0.235,0.361,0.231
17,0.32,0.709,0.581,0.367,0.276,0.342,0.305
17,0.34,0.739,0.57,0.386,0.286,0.353,0.284
17,0.36,0.712,0.585,0.365,0.294,0.347,0.291
17,0.38,0.648,0.597,0.345,0.302,0.303,0.295
17,0.4,0.727,0.624,0.374,0.316,0.353,0.308
17,0.42,0.735,0.601,0.381,0.299,0.354,0.302
17,0.44,0.737,0.63,0.371,0.313,0.366,0.317
17,0.46,0.784,0.597,0.4,0.294,0.384,0.303
17,0.48,0.796,0.559,0.424,0.276,0.372,0.283
17,0.5,0.73,0.637,0.384,0.321,0.346,0.316
17,0.52,0.762,0.597,0.381,0.296,0.381,0.301
17,0.54,0.766,0.542,0.388,0.256,0.378,0.286
17,0.56,0.674,0.655,0.349,0.329,0.325,0.326
17,0.58,0.811,0.55,0.406,0.273,0.405,0.277
17,0.6,0.738,0.646,0.355,0.315,0.383,0.331
17,0.62,0.789,0.639,0.401,0.314,0.388,0.325
17,0.64,0.75,0.643,0.381,0.326,0.369,0.317
17,0.66,0.732,0.699,0.368,0.345,0.364,0.354
17,0.68,0.772,0.655,0.395,0.35,0.377,0.305
17,0.7,0.757,0.678,0.396,0.337,0.361,0.341
17,0.72,0.778,0.571,0.394,0.296,0.384,0.275
17,0.74,0.802,0.669,0.386,0.341,0.416,0.328
17,0.76,0.758,0.645,0.381,0.301,0.377,0.344
17,0.78,0.751,0.671,0.385,0.34,0.366,0.331
17,0.8,0.788,0.65,0.394,0.309,0.394,0.341
17,0.82,0.794,0.666,0.395,0.344,0.399,0.322
17,0.84,0.807,0.61,0.397,0.309,0.41,0.301
17,0.86,0.773,0.689,0.398,0.342,0.375,0.347
17,0.88,0.839,0.644,0.415,0.334,0.424,0.31
17,0.9,0.81,0.616,0.413,0.292,0.397,0.324
17,0.92,0.786,0.64,0.402,0.314,0.384,0.326
17,0.94,0.767,0.663,0.389,0.333,0.378,0.33
17,0.96,0.799,0.691,0.41,0.346,0.389,0.345
17,0.98,0.782,0.707,0.397,0.358,0.385,0.349
17,1,0.835,0.711,0.421,0.36,0.414,0.351
18,0.02,0.408,0.104,0.252,0.048,0.156,0.056
18,0.04,0.504,0.212,0.298,0.102,0.206,0.11
18,0.06,0.537,0.237,0.306,0.104,0.231,0.133
18,0.08,0.598,0.319,0.329,0.155,0.269,0.164
18,0.1,0.616,0.298,0.331,0.138,0.285,0.16
18,0.12,0.628,0.357,0.344,0.177,0.284,0.18
18,0.14,0.655,0.447,0.35,0.207,0.305,0.24
18,0.16,0.627,0.432,0.336,0.207,0.291,0.225
18,0.18,0.697,0.395,0.362,0.193,0.335,0.202
18,0.2,0.676,0.476,0.344,0.221,0.332,0.255
18,0.22,0.741,0.516,0.388,0.262,0.353,0.254
18,0.24,0.694,0.534,0.368,0.261,0.326,0.273
18,0.26,0.722,0.487,0.371,0.244,0.351,0.243
18,0.28,0.66,0.576,0.338,0.278,0.322,0.298
18,0.3,0.741,0.466,0.38,0.235,0.361,0.231
18,0.32,0.709,0.581,0.367,0.276,0.342,0.305
18,0.34,0.739,0.57,0.386,0.286,0.353,0.284
18,0.36,0.712,0.585,0.365,0.294,0.347,0.291
18,0.38,0.648,0.597,0.345,0.302,0.303,0.295
18,0.4,0.727,0.624,0.374,0.316,0.353,0.308
18,0.42,0.735,0.601,0.381,0.299,0.354,0.302
18,0.44,0.737,0.63,0.371,0.313,0.366,0.317
18,0.46,0.784,0.597,0.4,0.294,0.384,0.303
18,0.48,0.796,0.559,0.424,0.276,0.372,0.283
18,0.5,0.73,0.637,0.384,0.321,0.346,0.316
18,0.52,0.762,0.597,0.381,0.296,0.381,0.301
18,0.54,0.766,0.542,0.388,0.256,0.378,0.286
18,0.56,0.674,0.655,0.349,0.329,0.325,0.326
18,0.58,0.811,0.55,0.406,0.273,0.405,0.277
18,0.6,0.738,0.646,0.355,0.315,0.383,0.331
18,0.62,0.789,0.639,0.401,0.314,0.388,0.325
18,0.64,0.75,0.643,0.381,0.326,0.369,0.317
18,0.66,0.732,0.699,0.368,0.345,0.364,0.354
18,0.68,0.772,0.655,0.395,0.35,0.377,0.305
18,0.7,0.757,0.678,0.396,0.337,0.361,0.341
18,0.72,0.778,0.571,0.394,0.296,0.384,0.275
18,0.74,0.802,0.669,0.386,0.341,0.416,0.328
18,0.76,0.758,0.645,0.381,0.301,0.377,0.344
18,0.78,0.751,0.671,0.385,0.34,0.366,0.331
18,0.8,0.788,0.65,0.394,0.309,0.394,0.341
18,0.82,0.794,0.666,0.395,0.344,0.399,0.322
18,0.84,0.807,0.61,0.397,0.309,0.41,0.301
18,0.86,0.773,0.689,0.398,0.342,0.375,0.347
18,0.88,0.839,0.644,0.415,0.334,0.424,0.31
18,0.9,0.81,0.616,0.413,0.292,0.397,0.324
18,0.92,0.786,0.64,0.402,0.314,0.384,0.326
18,0.94,0.767,0.663,0.389,0.333,0.378,0.33
18,0.96,0.799,0.691,0.41,0.346,0.389,0.345
18,0.98,0.782,0.707,0.397,0.358,0.385,0.349
18,1,0.835,0.711,0.421,0.36,0.414,0.351
19,0.02,0.408,0.104,0.252,0.048,0.156,0.056
19,0.04,0.504,0.212,0.298,0.102,0.206,0.11
19,0.06,0.537,0.237,0.306,0.104,0.231,0.133
19,0.08,0.598,0.319,0.329,0.155,0.269,0.164
19,0.1,0.616,0.298,0.331,0.138,0.285,0.16
19,0.12,0.628,0.357,0.344,0.177,0.284,0.18
19,0.14,0.655,0.447,0.35,0.207,0.305,0.24
19,0.16,0.627,0.432,0.336,0.207,0.291,0.225
19,0.18,0.697,0.395,0.362,0.193,0.335,0.202
19,0.2,0.676,0.476,0.344,0.221,0.332,0.255
19,0.22,0.741,0.516,0.388,0.262,0.353,0.254
19,0.24,0.694,0.534,0.368,0.261,0.326,0.273
19,0.26,0.722,0.487,0.371,0.244,0.351,0.243
19,0.28,0.66,0.576,0.338,0.278,0.322,0.298
19,0.3,0.741,0.466,0.38,0.235,0.361,0.231
19,0.32,0.709,0.581,0.367,0.276,0.342,0.305
19,0.34,0.739,0.57,0.386,0.286,0.353,0.284
19,0.36,0.712,0.585,0.365,0.294,0.347,0.291
19,0.38,0.648,0.597,0.345,0.302,0.303,0.295
19,0.4,0.727,0.624,0.374,0.316,0.353,0.308
19,0.42,0.735,0.601,0.381,0.299,0.354,0.302
19,0.44,0.737,0.63,0.371,0.313,0.366,0.317
19,0.46,0.784,0.597,0.4,0.294,0.384,0.303
19,0.48,0.796,0.559,0.424,0.276,0.372,0.283
19,0.5,0.73,0.637,0.384,0.321,0.346,0.316
19,0.52,0.762,0.597,0.381,0.296,0.381,0.301
19,0.54,0.766,0.542,0.388,0.256,0.378,0.286
