"beta_U","rho_A","rho_I","rho_Ah","rho_Ih","rho_Al","rho_Il"
0.33,0.816695989561421,0.580806650458243,0.418468862292347,0.280356130598614,0.398227127269075,0.30045051985963
0.34,0.818783405987381,0.585329086896935,0.419240815647601,0.282761720209935,0.399542590339781,0.302567366687
0.35,0.820743616450896,0.589637962196785,0.41996415375624,0.285058456475683,0.400779462694656,0.304579505721102
0.36,0.822584738453532,0.593746448762739,0.420641860137858,0.287252894479807,0.401942878315674,0.306493554282932
0.37,0.824314247145505,0.597666687272512,0.421276695672174,0.289351092220977,0.403037551473331,0.308315595051535
0.38,0.825939039111808,0.601409886439427,0.421871219696969,0.291358656937196,0.40406781941484,0.310051229502231
0.39,0.827465488655487,0.60498641137044,0.422427808720279,0.293280786321184,0.405037679935208,0.311705625049256
0.4,0.828899497587114,0.608405862013272,0.422948673054669,0.29512230527159,0.405950824532445,0.313283556741682
0.41,0.830246539377191,0.611677142966779,0.4234358716369,0.296887698733844,0.406810667740291,0.314789444232934
0.42,0.831511698401259,0.614808525744604,0.423891325258939,0.298581141107416,0.40762037314232,0.316227384637188
0.43,0.832699704901409,0.617807704427552,0.42431682840474,0.300206522631077,0.408382876496669,0.317601181796475
0.44,0.83381496619883,0.620681845509756,0.42471405986056,0.301767473102424,0.40910090633827,0.318914372407333
0.45,0.834861594617068,0.623437632633499,0.425084592243998,0.303267383240766,0.40977700237307,0.320170249392732
0.46,0.835843432512352,0.626081306814024,0.425429900577675,0.304709423962321,0.410413531934677,0.321371882851703
0.47,0.836764074753693,0.628618702676123,0.425751370017093,0.306096563802136,0.4110127047366,0.322522138873987
0.48,0.837626888949824,0.631055281156363,0.426050302828125,0.307431584687675,0.411576586121699,0.323623696468687
0.49,0.838435033681223,0.633396159066744,0.426327924697584,0.308717096243506,0.412107108983639,0.324679062823238
0.5,0.839191474962173,0.635646135865699,0.42658539044992,0.309955548784627,0.412606084512253,0.325690587081072
0.51,0.839899001129356,0.637809717939462,0.426823789234157,0.311149245136974,0.413075211895199,0.326660472802489
0.52,0.840560236328972,0.639891140659835,0.427044149237469,0.31230035140719,0.413516087091504,0.327590789252644
0.53,0.841177652753271,0.641894388452403,0.427247441975076,0.313410906809508,0.413930210778195,0.328483481642895
0.54,0.84175358175917,0.643823213081528,0.427434586200348,0.314482832645086,0.414318995558822,0.329340380436442
0.55,0.842290223985822,0.645681150334362,0.427606451473902,0.315517940518356,0.41468377251192,0.330163209816006
0.56,0.842789658574319,0.647471535265181,0.427763861426111,0.316517939865428,0.415025797148208,0.330953595399753
0.57,0.843253851580783,0.649197516143043,0.427907596743527,0.317484444861293,0.415346254837255,0.33171307128175
0.58,0.843684663663721,0.650862067229795,0.428038397906398,0.318418980765285,0.415646265757324,0.33244308646451
0.59,0.844083857117438,0.652468000501459,0.428156967701421,0.319322989757869,0.415926889416018,0.33314501074359
0.6,0.844453102315346,0.654017976413714,0.428263973531337,0.32019783631614,0.416189128784009,0.333820140097574
0.61,0.84479398362007,0.655514513801443,0.428360049540611,0.321044812170503,0.416433934079459,0.334469701630939
0.62,0.845108004811105,0.656959998992726,0.428445798574451,0.32186514088054,0.416662206236654,0.335094858112186
0.63,0.845396594075382,0.658356694209325,0.428521793986616,0.322659982064222,0.416874800088767,0.335696712145103
0.64,0.845661108601377,0.659706745318244,0.428588581309861,0.323430435311157,0.417072527291516,0.336276310007087
0.65,0.845902838813157,0.66101218899239,0.42864667980149,0.324177543807489,0.417256159011667,0.336834645184901
0.66,0.846123012277088,0.662274959332534,0.428696583875199,0.324902297697359,0.417426428401889,0.337372661635174
0.67,0.84632279731057,0.663496893997582,0.428738764429307,0.32560563720339,0.417584032881263,0.337891256794192
0.68,0.846503306319303,0.664679739885566,0.428773670080467,0.326288455526495,0.417729636238836,0.338391284359071
0.69,0.846665598886941,0.665825158403659,0.428801728311078,0.326951601543395,0.417863870575862,0.338873556860264
0.7,0.846810684638683,0.666934730361852,0.428823346537803,0.32759588231847,0.41798733810088,0.339338848043382
0.71,0.846939525898298,0.668009960521661,0.428838913107913,0.328222065445032,0.418100612790385,0.339787895076629
0.72,0.847053040156206,0.6690522818283,0.42884879822955,0.328830881229734,0.418204241926656,0.340221400598566
0.73,0.847152102364596,0.670063059352136,0.42885335484139,0.329423024732548,0.418298747523206,0.340640034619589
0.74,0.847237547074101,0.671043593962871,0.428852919426743,0.329999157673653,0.418384627647358,0.341044436289218
0.75,0.847310170425173,0.671995125757803,0.4288478127766,0.330559910217549,0.418462357648573,0.341435215540254
0.76,0.847370732006149,0.672918837263597,0.428838340705769,0.331105882643804,0.41853239130038,0.341812954619793
0.77,0.847419956588917,0.673815856429282,0.428824794725862,0.331637646913024,0.418595161863055,0.342178209516258
0.78,0.847458535752095,0.674687259426659,0.428807452678537,0.332155748135897,0.418651083073558,0.342531511290763
0.79,0.847487129400802,0.675534073272882,0.428786579332119,0.332660705952477,0.418700550068683,0.342873367320405
0.8,0.847506367191285,0.676357278288738,0.428762426944446,0.333153015828286,0.418743940246838,0.343204262460451
0.81,0.847516849867964,0.677157810404994,0.428735235794526,0.333633150273257,0.418781614073438,0.343524660131738
0.82,0.847519150519806,0.67793656332815,0.428705234685374,0.33410155998902,0.418813915834433,0.343835003339129
0.83,0.847513815762361,0.678694390575977,0.428672641420196,0.33455867494963,0.418841174342165,0.344135715626348
0.84,0.847501366851247,0.679432107392419,0.428637663253904,0.33500490542036,0.418863703597343,0.344427201972059
0.85,0.847482300732428,0.680150492550583,0.428600497321767,0.335440642918874,0.418881803410661,0.344709849631709
0.86,0.847457091034118,0.680850290051919,0.428561331046854,0.335866261122696,0.418895759987265,0.344984028929223
0.87,0.847426189004837,0.681532210728985,0.428520342527807,0.336282116726628,0.41890584647703,0.345250094002357
0.88,0.847390024401692,0.682196933758632,0.428477700908322,0.336688550253448,0.41891232349337,0.345508383505185
0.89,0.847349006332693,0.682845108091923,0.428433566729619,0.337085886820996,0.418915439603074,0.345759221270927
0.9,0.847303524056573,0.683477353806575,0.428388092267093,0.337474436868494,0.41891543178948,0.346002916938081
0.91,0.847253947743306,0.684094263387298,0.428341421852198,0.337854496844731,0.418912525891108,0.346239766542566
0.92,0.847200629198283,0.684696402938978,0.428293692180589,0.338226349860579,0.418906937017694,0.346470053078399
0.93,0.847143902552859,0.685284313337291,0.428245032607408,0.338590266308073,0.41889886994545,0.346694047029218
0.94,0.847084084923763,0.685858511320959,0.428195565430574,0.338946504448175,0.418888519493189,0.346912006872784
0.95,0.847021477043692,0.686419490529596,0.428145406162836,0.339295310969145,0.418876070880856,0.34712417956045
0.96,0.846956363865203,0.686967722490741,0.428094663793325,0.33963692151734,0.418861700071879,0.347330800973401
0.97,0.846889015139878,0.687503657559467,0.428043441039238,0.339971561202106,0.41884557410064,0.347532096357362
0.98,0.846819685974563,0.688027725813661,0.427991834588294,0.340299445076329,0.418827851386269,0.347728280737332
0.99,0.846748617366349,0.688540337907868,0.427939935332486,0.340620778594091,0.418808682033863,0.347919559313778
1,0.846676036717856,0.689041885888395,0.427887828593695,0.340935758046778,0.418788208124161,0.348106127841617
