"Repeat","beta_U","rho_A.l.","rho_I.l.","rho_Ah.l.","rho_Ih.l.","rho_Al.l.","rho_Il.l."
10,0.26,0.737,0.568,0.382,0.274,0.355,0.294
10,0.28,0.769,0.436,0.377,0.215,0.392,0.221
10,0.3,0.77,0.545,0.408,0.271,0.362,0.274
10,0.32,0.726,0.519,0.386,0.248,0.34,0.271
10,0.34,0.757,0.538,0.392,0.261,0.365,0.277
10,0.36,0.775,0.567,0.413,0.285,0.362,0.282
10,0.38,0.76,0.535,0.4,0.267,0.36,0.268
10,0.4,0.761,0.591,0.383,0.298,0.378,0.293
10,0.42,0.737,0.544,0.392,0.272,0.345,0.272
10,0.44,0.74,0.595,0.385,0.28,0.355,0.315
10,0.46,0.77,0.585,0.405,0.284,0.365,0.301
10,0.48,0.689,0.579,0.369,0.287,0.32,0.292
10,0.5,0.782,0.526,0.395,0.263,0.387,0.263
10,0.52,0.768,0.552,0.392,0.257,0.376,0.295
10,0.54,0.797,0.526,0.412,0.258,0.385,0.268
10,0.56,0.774,0.66,0.41,0.344,0.364,0.316
10,0.58,0.757,0.674,0.383,0.342,0.374,0.332
10,0.6,0.807,0.675,0.403,0.328,0.404,0.347
10,0.62,0.744,0.675,0.387,0.334,0.357,0.341
10,0.64,0.777,0.543,0.39,0.289,0.387,0.254
10,0.66,0.756,0.667,0.386,0.339,0.37,0.328
10,0.68,0.791,0.635,0.395,0.329,0.396,0.306
10,0.7,0.798,0.605,0.406,0.293,0.392,0.312
10,0.72,0.828,0.657,0.415,0.334,0.413,0.323
10,0.74,0.788,0.62,0.408,0.298,0.38,0.322
10,0.76,0.811,0.651,0.404,0.321,0.407,0.33
10,0.78,0.809,0.677,0.421,0.341,0.388,0.336
10,0.8,0.825,0.614,0.419,0.314,0.406,0.3
10,0.82,0.82,0.699,0.424,0.354,0.396,0.345
10,0.84,0.812,0.708,0.413,0.353,0.399,0.355
10,0.86,0.838,0.693,0.427,0.346,0.411,0.347
10,0.88,0.815,0.649,0.404,0.338,0.411,0.311
10,0.9,0.775,0.672,0.399,0.331,0.376,0.341
10,0.92,0.834,0.663,0.425,0.325,0.409,0.338
10,0.94,0.814,0.705,0.414,0.352,0.4,0.353
10,0.96,0.809,0.661,0.401,0.338,0.408,0.323
10,0.98,0.802,0.651,0.401,0.32,0.401,0.331
10,1,0.809,0.706,0.413,0.35,0.396,0.356
11,0.02,0.53,0.101,0.31,0.048,0.22,0.053
11,0.04,0.518,0.155,0.304,0.069,0.214,0.086
11,0.06,0.605,0.245,0.344,0.119,0.261,0.126
11,0.08,0.625,0.282,0.344,0.134,0.281,0.148
11,0.1,0.667,0.315,0.349,0.146,0.318,0.169
11,0.12,0.645,0.322,0.351,0.151,0.294,0.171
11,0.14,0.683,0.425,0.379,0.211,0.304,0.214
11,0.16,0.735,0.443,0.39,0.224,0.345,0.219
11,0.18,0.737,0.481,0.403,0.247,0.334,0.234
11,0.2,0.732,0.473,0.389,0.223,0.343,0.25
11,0.22,0.734,0.418,0.387,0.192,0.347,0.226
11,0.24,0.69,0.499,0.373,0.248,0.317,0.251
11,0.26,0.737,0.568,0.382,0.274,0.355,0.294
11,0.28,0.769,0.436,0.377,0.215,0.392,0.221
11,0.3,0.77,0.545,0.408,0.271,0.362,0.274
11,0.32,0.726,0.519,0.386,0.248,0.34,0.271
11,0.34,0.757,0.538,0.392,0.261,0.365,0.277
11,0.36,0.775,0.567,0.413,0.285,0.362,0.282
11,0.38,0.76,0.535,0.4,0.267,0.36,0.268
11,0.4,0.761,0.591,0.383,0.298,0.378,0.293
11,0.42,0.737,0.544,0.392,0.272,0.345,0.272
11,0.44,0.74,0.595,0.385,0.28,0.355,0.315
11,0.46,0.77,0.585,0.405,0.284,0.365,0.301
11,0.48,0.689,0.579,0.369,0.287,0.32,0.292
11,0.5,0.782,0.526,0.395,0.263,0.387,0.263
11,0.52,0.768,0.552,0.392,0.257,0.376,0.295
11,0.54,0.797,0.526,0.412,0.258,0.385,0.268
11,0.56,0.774,0.66,0.41,0.344,0.364,0.316
11,0.58,0.757,0.674,0.383,0.342,0.374,0.332
11,0.6,0.807,0.675,0.403,0.328,0.404,0.347
11,0.62,0.744,0.675,0.387,0.334,0.357,0.341
11,0.64,0.777,0.543,0.39,0.289,0.387,0.254
11,0.66,0.756,0.667,0.386,0.339,0.37,0.328
11,0.68,0.791,0.635,0.395,0.329,0.396,0.306
11,0.7,0.798,0.605,0.406,0.293,0.392,0.312
11,0.72,0.828,0.657,0.415,0.334,0.413,0.323
11,0.74,0.788,0.62,0.408,0.298,0.38,0.322
11,0.76,0.811,0.651,0.404,0.321,0.407,0.33
11,0.78,0.809,0.677,0.421,0.341,0.388,0.336
11,0.8,0.825,0.614,0.419,0.314,0.406,0.3
11,0.82,0.82,0.699,0.424,0.354,0.396,0.345
11,0.84,0.812,0.708,0.413,0.353,0.399,0.355
11,0.86,0.838,0.693,0.427,0.346,0.411,0.347
11,0.88,0.815,0.649,0.404,0.338,0.411,0.311
11,0.9,0.775,0.672,0.399,0.331,0.376,0.341
11,0.92,0.834,0.663,0.425,0.325,0.409,0.338
11,0.94,0.814,0.705,0.414,0.352,0.4,0.353
11,0.96,0.809,0.661,0.401,0.338,0.408,0.323
11,0.98,0.802,0.651,0.401,0.32,0.401,0.331
11,1,0.809,0.706,0.413,0.35,0.396,0.356
12,0.02,0.53,0.101,0.31,0.048,0.22,0.053
12,0.04,0.518,0.155,0.304,0.069,0.214,0.086
12,0.06,0.605,0.245,0.344,0.119,0.261,0.126
12,0.08,0.625,0.282,0.344,0.134,0.281,0.148
12,0.1,0.667,0.315,0.349,0.146,0.318,0.169
12,0.12,0.645,0.322,0.351,0.151,0.294,0.171
12,0.14,0.683,0.425,0.379,0.211,0.304,0.214
12,0.16,0.735,0.443,0.39,0.224,0.345,0.219
12,0.18,0.737,0.481,0.403,0.247,0.334,0.234
12,0.2,0.732,0.473,0.389,0.223,0.343,0.25
12,0.22,0.734,0.418,0.387,0.192,0.347,0.226
12,0.24,0.69,0.499,0.373,0.248,0.317,0.251
12,0.26,0.737,0.568,0.382,0.274,0.355,0.294
12,0.28,0.769,0.436,0.377,0.215,0.392,0.221
12,0.3,0.77,0.545,0.408,0.271,0.362,0.274
12,0.32,0.726,0.519,0.386,0.248,0.34,0.271
12,0.34,0.757,0.538,0.392,0.261,0.365,0.277
12,0.36,0.775,0.567,0.413,0.285,0.362,0.282
12,0.38,0.76,0.535,0.4,0.267,0.36,0.268
12,0.4,0.761,0.591,0.383,0.298,0.378,0.293
12,0.42,0.737,0.544,0.392,0.272,0.345,0.272
12,0.44,0.74,0.595,0.385,0.28,0.355,0.315
12,0.46,0.77,0.585,0.405,0.284,0.365,0.301
12,0.48,0.689,0.579,0.369,0.287,0.32,0.292
12,0.5,0.782,0.526,0.395,0.263,0.387,0.263
12,0.52,0.768,0.552,0.392,0.257,0.376,0.295
12,0.54,0.797,0.526,0.412,0.258,0.385,0.268
12,0.56,0.774,0.66,0.41,0.344,0.364,0.316
12,0.58,0.757,0.674,0.383,0.342,0.374,0.332
12,0.6,0.807,0.675,0.403,0.328,0.404,0.347
12,0.62,0.744,0.675,0.387,0.334,0.357,0.341
12,0.64,0.777,0.543,0.39,0.289,0.387,0.254
12,0.66,0.756,0.667,0.386,0.339,0.37,0.328
12,0.68,0.791,0.635,0.395,0.329,0.396,0.306
12,0.7,0.798,0.605,0.406,0.293,0.392,0.312
12,0.72,0.828,0.657,0.415,0.334,0.413,0.323
12,0.74,0.788,0.62,0.408,0.298,0.38,0.322
12,0.76,0.811,0.651,0.404,0.321,0.407,0.33
12,0.78,0.809,0.677,0.421,0.341,0.388,0.336
12,0.8,0.825,0.614,0.419,0.314,0.406,0.3
12,0.82,0.82,0.699,0.424,0.354,0.396,0.345
12,0.84,0.812,0.708,0.413,0.353,0.399,0.355
12,0.86,0.838,0.693,0.427,0.346,0.411,0.347
12,0.88,0.815,0.649,0.404,0.338,0.411,0.311
12,0.9,0.775,0.672,0.399,0.331,0.376,0.341
12,0.92,0.834,0.663,0.425,0.325,0.409,0.338
12,0.94,0.814,0.705,0.414,0.352,0.4,0.353
12,0.96,0.809,0.661,0.401,0.338,0.408,0.323
12,0.98,0.802,0.651,0.401,0.32,0.401,0.331
12,1,0.809,0.706,0.413,0.35,0.396,0.356
13,0.02,0.549,0.051,0.323,0.021,0.226,0.03
13,0.04,0.597,0.197,0.334,0.088,0.263,0.109
13,0.06,0.509,0.261,0.295,0.123,0.214,0.138
13,0.08,0.598,0.224,0.335,0.108,0.263,0.116
13,0.1,0.577,0.321,0.325,0.149,0.252,0.172
13,0.12,0.698,0.376,0.38,0.185,0.318,0.191
13,0.14,0.647,0.434,0.348,0.213,0.299,0.221
13,0.16,0.65,0.431,0.35,0.211,0.3,0.22
13,0.18,0.698,0.462,0.37,0.22,0.328,0.242
13,0.2,0.758,0.432,0.387,0.219,0.371,0.213
13,0.22,0.701,0.455,0.371,0.227,0.33,0.228
13,0.24,0.731,0.495,0.382,0.225,0.349,0.27
13,0.26,0.741,0.57,0.379,0.289,0.362,0.281
13,0.28,0.764,0.544,0.399,0.275,0.365,0.269
13,0.3,0.733,0.536,0.396,0.27,0.337,0.266
13,0.32,0.742,0.49,0.377,0.243,0.365,0.247
13,0.34,0.756,0.575,0.386,0.278,0.37,0.297
13,0.36,0.75,0.59,0.384,0.289,0.366,0.301
13,0.38,0.782,0.57,0.404,0.295,0.378,0.275
13,0.4,0.793,0.568,0.41,0.289,0.383,0.279
13,0.42,0.794,0.564,0.409,0.284,0.385,0.28
13,0.44,0.791,0.531,0.412,0.266,0.379,0.265
13,0.46,0.772,0.656,0.392,0.325,0.38,0.331
13,0.48,0.782,0.591,0.393,0.281,0.389,0.31
13,0.5,0.812,0.602,0.416,0.295,0.396,0.307
13,0.52,0.745,0.634,0.392,0.333,0.353,0.301
13,0.54,0.774,0.664,0.399,0.32,0.375,0.344
13,0.56,0.797,0.596,0.409,0.308,0.388,0.288
13,0.58,0.832,0.666,0.423,0.329,0.409,0.337
13,0.6,0.782,0.615,0.399,0.303,0.383,0.312
13,0.62,0.786,0.583,0.405,0.277,0.381,0.306
13,0.64,0.799,0.668,0.404,0.338,0.395,0.33
13,0.66,0.808,0.605,0.414,0.294,0.394,0.311
13,0.68,0.831,0.596,0.425,0.287,0.406,0.309
13,0.7,0.781,0.65,0.401,0.323,0.38,0.327
13,0.72,0.834,0.62,0.433,0.309,0.401,0.311
13,0.74,0.801,0.698,0.398,0.342,0.403,0.356
13,0.76,0.787,0.687,0.391,0.349,0.396,0.338
13,0.78,0.8,0.657,0.4,0.319,0.4,0.338
13,0.8,0.778,0.669,0.405,0.335,0.373,0.334
13,0.82,0.793,0.647,0.398,0.32,0.395,0.327
13,0.84,0.798,0.644,0.423,0.318,0.375,0.326
13,0.86,0.748,0.742,0.393,0.363,0.355,0.379
13,0.88,0.827,0.677,0.416,0.349,0.411,0.328
13,0.9,0.819,0.643,0.406,0.307,0.413,0.336
13,0.92,0.805,0.695,0.413,0.356,0.392,0.339
13,0.94,0.836,0.646,0.42,0.318,0.416,0.328
13,0.96,0.814,0.684,0.408,0.337,0.406,0.347
13,0.98,0.829,0.65,0.423,0.328,0.406,0.322
13,1,0.81,0.67,0.408,0.332,0.402,0.338
14,0.02,0.549,0.051,0.323,0.021,0.226,0.03
14,0.04,0.597,0.197,0.334,0.088,0.263,0.109
14,0.06,0.509,0.261,0.295,0.123,0.214,0.138
14,0.08,0.598,0.224,0.335,0.108,0.263,0.116
14,0.1,0.577,0.321,0.325,0.149,0.252,0.172
14,0.12,0.698,0.376,0.38,0.185,0.318,0.191
14,0.14,0.647,0.434,0.348,0.213,0.299,0.221
14,0.16,0.65,0.431,0.35,0.211,0.3,0.22
14,0.18,0.698,0.462,0.37,0.22,0.328,0.242
14,0.2,0.758,0.432,0.387,0.219,0.371,0.213
14,0.22,0.701,0.455,0.371,0.227,0.33,0.228
14,0.24,0.731,0.495,0.382,0.225,0.349,0.27
14,0.26,0.741,0.57,0.379,0.289,0.362,0.281
14,0.28,0.764,0.544,0.399,0.275,0.365,0.269
14,0.3,0.733,0.536,0.396,0.27,0.337,0.266
14,0.32,0.742,0.49,0.377,0.243,0.365,0.247
14,0.34,0.756,0.575,0.386,0.278,0.37,0.297
14,0.36,0.75,0.59,0.384,0.289,0.366,0.301
14,0.38,0.782,0.57,0.404,0.295,0.378,0.275
14,0.4,0.793,0.568,0.41,0.289,0.383,0.279
14,0.42,0.794,0.564,0.409,0.284,0.385,0.28
14,0.44,0.791,0.531,0.412,0.266,0.379,0.265
14,0.46,0.772,0.656,0.392,0.325,0.38,0.331
14,0.48,0.782,0.591,0.393,0.281,0.389,0.31
14,0.5,0.812,0.602,0.416,0.295,0.396,0.307
14,0.52,0.745,0.634,0.392,0.333,0.353,0.301
14,0.54,0.774,0.664,0.399,0.32,0.375,0.344
14,0.56,0.797,0.596,0.409,0.308,0.388,0.288
14,0.58,0.832,0.666,0.423,0.329,0.409,0.337
14,0.6,0.782,0.615,0.399,0.303,0.383,0.312
14,0.62,0.786,0.583,0.405,0.277,0.381,0.306
14,0.64,0.799,0.668,0.404,0.338,0.395,0.33
14,0.66,0.808,0.605,0.414,0.294,0.394,0.311
14,0.68,0.831,0.596,0.425,0.287,0.406,0.309
14,0.7,0.781,0.65,0.401,0.323,0.38,0.327
14,0.72,0.834,0.62,0.433,0.309,0.401,0.311
14,0.74,0.801,0.698,0.398,0.342,0.403,0.356
14,0.76,0.787,0.687,0.391,0.349,0.396,0.338
14,0.78,0.8,0.657,0.4,0.319,0.4,0.338
14,0.8,0.778,0.669,0.405,0.335,0.373,0.334
14,0.82,0.793,0.647,0.398,0.32,0.395,0.327
14,0.84,0.798,0.644,0.423,0.318,0.375,0.326
14,0.86,0.748,0.742,0.393,0.363,0.355,0.379
14,0.88,0.827,0.677,0.416,0.349,0.411,0.328
14,0.9,0.819,0.643,0.406,0.307,0.413,0.336
14,0.92,0.805,0.695,0.413,0.356,0.392,0.339
14,0.94,0.836,0.646,0.42,0.318,0.416,0.328
14,0.96,0.814,0.684,0.408,0.337,0.406,0.347
14,0.98,0.829,0.65,0.423,0.328,0.406,0.322
14,1,0.81,0.67,0.408,0.332,0.402,0.338
15,0.02,0.549,0.051,0.323,0.021,0.226,0.03
15,0.04,0.597,0.197,0.334,0.088,0.263,0.109
15,0.06,0.509,0.261,0.295,0.123,0.214,0.138
15,0.08,0.598,0.224,0.335,0.108,0.263,0.116
15,0.1,0.577,0.321,0.325,0.149,0.252,0.172
15,0.12,0.698,0.376,0.38,0.185,0.318,0.191
15,0.14,0.647,0.434,0.348,0.213,0.299,0.221
15,0.16,0.65,0.431,0.35,0.211,0.3,0.22
15,0.18,0.698,0.462,0.37,0.22,0.328,0.242
15,0.2,0.758,0.432,0.387,0.219,0.371,0.213
15,0.22,0.701,0.455,0.371,0.227,0.33,0.228
15,0.24,0.731,0.495,0.382,0.225,0.349,0.27
15,0.26,0.741,0.57,0.379,0.289,0.362,0.281
15,0.28,0.764,0.544,0.399,0.275,0.365,0.269
15,0.3,0.733,0.536,0.396,0.27,0.337,0.266
15,0.32,0.742,0.49,0.377,0.243,0.365,0.247
15,0.34,0.756,0.575,0.386,0.278,0.37,0.297
15,0.36,0.75,0.59,0.384,0.289,0.366,0.301
15,0.38,0.782,0.57,0.404,0.295,0.378,0.275
15,0.4,0.793,0.568,0.41,0.289,0.383,0.279
15,0.42,0.794,0.564,0.409,0.284,0.385,0.28
15,0.44,0.791,0.531,0.412,0.266,0.379,0.265
15,0.46,0.772,0.656,0.392,0.325,0.38,0.331
15,0.48,0.782,0.591,0.393,0.281,0.389,0.31
15,0.5,0.812,0.602,0.416,0.295,0.396,0.307
15,0.52,0.745,0.634,0.392,0.333,0.353,0.301
15,0.54,0.774,0.664,0.399,0.32,0.375,0.344
15,0.56,0.797,0.596,0.409,0.308,0.388,0.288
15,0.58,0.832,0.666,0.423,0.329,0.409,0.337
15,0.6,0.782,0.615,0.399,0.303,0.383,0.312
15,0.62,0.786,0.583,0.405,0.277,0.381,0.306
15,0.64,0.799,0.668,0.404,0.338,0.395,0.33
15,0.66,0.808,0.605,0.414,0.294,0.394,0.311
15,0.68,0.831,0.596,0.425,0.287,0.406,0.309
15,0.7,0.781,0.65,0.401,0.323,0.38,0.327
15,0.72,0.834,0.62,0.433,0.309,0.401,0.311
15,0.74,0.801,0.698,0.398,0.342,0.403,0.356
15,0.76,0.787,0.687,0.391,0.349,0.396,0.338
15,0.78,0.8,0.657,0.4,0.319,0.4,0.338
15,0.8,0.778,0.669,0.405,0.335,0.373,0.334
15,0.82,0.793,0.647,0.398,0.32,0.395,0.327
15,0.84,0.798,0.644,0.423,0.318,0.375,0.326
15,0.86,0.748,0.742,0.393,0.363,0.355,0.379
15,0.88,0.827,0.677,0.416,0.349,0.411,0.328
15,0.9,0.819,0.643,0.406,0.307,0.413,0.336
15,0.92,0.805,0.695,0.413,0.356,0.392,0.339
15,0.94,0.836,0.646,0.42,0.318,0.416,0.328
15,0.96,0.814,0.684,0.408,0.337,0.406,0.347
15,0.98,0.829,0.65,0.423,0.328,0.406,0.322
15,1,0.81,0.67,0.408,0.332,0.402,0.338
16,0.02,0.549,0.051,0.323,0.021,0.226,0.03
16,0.04,0.597,0.197,0.334,0.088,0.263,0.109
16,0.06,0.509,0.261,0.295,0.123,0.214,0.138
16,0.08,0.598,0.224,0.335,0.108,0.263,0.116
16,0.1,0.577,0.321,0.325,0.149,0.252,0.172
16,0.12,0.698,0.376,0.38,0.185,0.318,0.191
16,0.14,0.647,0.434,0.348,0.213,0.299,0.221
16,0.16,0.65,0.431,0.35,0.211,0.3,0.22
16,0.18,0.698,0.462,0.37,0.22,0.328,0.242
16,0.2,0.758,0.432,0.387,0.219,0.371,0.213
16,0.22,0.701,0.455,0.371,0.227,0.33,0.228
16,0.24,0.731,0.495,0.382,0.225,0.349,0.27
16,0.26,0.741,0.57,0.379,0.289,0.362,0.281
16,0.28,0.764,0.544,0.399,0.275,0.365,0.269
16,0.3,0.733,0.536,0.396,0.27,0.337,0.266
16,0.32,0.742,0.49,0.377,0.243,0.365,0.247
16,0.34,0.756,0.575,0.386,0.278,0.37,0.297
16,0.36,0.75,0.59,0.384,0.289,0.366,0.301
16,0.38,0.782,0.57,0.404,0.295,0.378,0.275
16,0.4,0.793,0.568,0.41,0.289,0.383,0.279
16,0.42,0.794,0.564,0.409,0.284,0.385,0.28
16,0.44,0.791,0.531,0.412,0.266,0.379,0.265
16,0.46,0.772,0.656,0.392,0.325,0.38,0.331
16,0.48,0.782,0.591,0.393,0.281,0.389,0.31
16,0.5,0.812,0.602,0.416,0.295,0.396,0.307
16,0.52,0.745,0.634,0.392,0.333,0.353,0.301
16,0.54,0.774,0.664,0.399,0.32,0.375,0.344
16,0.56,0.797,0.596,0.409,0.308,0.388,0.288
16,0.58,0.832,0.666,0.423,0.329,0.409,0.337
16,0.6,0.782,0.615,0.399,0.303,0.383,0.312
16,0.62,0.786,0.583,0.405,0.277,0.381,0.306
16,0.64,0.799,0.668,0.404,0.338,0.395,0.33
16,0.66,0.808,0.605,0.414,0.294,0.394,0.311
16,0.68,0.831,0.596,0.425,0.287,0.406,0.309
16,0.7,0.781,0.65,0.401,0.323,0.38,0.327
16,0.72,0.834,0.62,0.433,0.309,0.401,0.311
16,0.74,0.801,0.698,0.398,0.342,0.403,0.356
16,0.76,0.787,0.687,0.391,0.349,0.396,0.338
16,0.78,0.8,0.657,0.4,0.319,0.4,0.338
16,0.8,0.778,0.669,0.405,0.335,0.373,0.334
16,0.82,0.793,0.647,0.398,0.32,0.395,0.327
16,0.84,0.798,0.644,0.423,0.318,0.375,0.326
16,0.86,0.748,0.742,0.393,0.363,0.355,0.379
16,0.88,0.827,0.677,0.416,0.349,0.411,0.328
16,0.9,0.819,0.643,0.406,0.307,0.413,0.336
16,0.92,0.805,0.695,0.413,0.356,0.392,0.339
16,0.94,0.836,0.646,0.42,0.318,0.416,0.328
16,0.96,0.814,0.684,0.408,0.337,0.406,0.347
16,0.98,0.829,0.65,0.423,0.328,0.406,0.322
16,1,0.81,0.67,0.408,0.332,0.402,0.338
17,0.02,0.549,0.051,0.323,0.021,0.226,0.03
17,0.04,0.597,0.197,0.334,0.088,0.263,0.109
17,0.06,0.509,0.261,0.295,0.123,0.214,0.138
17,0.08,0.598,0.224,0.335,0.108,0.263,0.116
17,0.1,0.577,0.321,0.325,0.149,0.252,0.172
17,0.12,0.698,0.376,0.38,0.185,0.318,0.191
17,0.14,0.647,0.434,0.348,0.213,0.299,0.221
17,0.16,0.65,0.431,0.35,0.211,0.3,0.22
17,0.18,0.698,0.462,0.37,0.22,0.328,0.242
17,0.2,0.758,0.432,0.387,0.219,0.371,0.213
17,0.22,0.701,0.455,0.371,0.227,0.33,0.228
17,0.24,0.731,0.495,0.382,0.225,0.349,0.27
17,0.26,0.741,0.57,0.379,0.289,0.362,0.281
17,0.28,0.764,0.544,0.399,0.275,0.365,0.269
17,0.3,0.733,0.536,0.396,0.27,0.337,0.266
17,0.32,0.742,0.49,0.377,0.243,0.365,0.247
17,0.34,0.756,0.575,0.386,0.278,0.37,0.297
17,0.36,0.75,0.59,0.384,0.289,0.366,0.301
17,0.38,0.782,0.57,0.404,0.295,0.378,0.275
17,0.4,0.793,0.568,0.41,0.289,0.383,0.279
17,0.42,0.794,0.564,0.409,0.284,0.385,0.28
17,0.44,0.791,0.531,0.412,0.266,0.379,0.265
17,0.46,0.772,0.656,0.392,0.325,0.38,0.331
17,0.48,0.782,0.591,0.393,0.281,0.389,0.31
17,0.5,0.812,0.602,0.416,0.295,0.396,0.307
17,0.52,0.745,0.634,0.392,0.333,0.353,0.301
17,0.54,0.774,0.664,0.399,0.32,0.375,0.344
17,0.56,0.797,0.596,0.409,0.308,0.388,0.288
17,0.58,0.832,0.666,0.423,0.329,0.409,0.337
17,0.6,0.782,0.615,0.399,0.303,0.383,0.312
17,0.62,0.786,0.583,0.405,0.277,0.381,0.306
17,0.64,0.799,0.668,0.404,0.338,0.395,0.33
17,0.66,0.808,0.605,0.414,0.294,0.394,0.311
17,0.68,0.831,0.596,0.425,0.287,0.406,0.309
17,0.7,0.781,0.65,0.401,0.323,0.38,0.327
17,0.72,0.834,0.62,0.433,0.309,0.401,0.311
17,0.74,0.801,0.698,0.398,0.342,0.403,0.356
17,0.76,0.787,0.687,0.391,0.349,0.396,0.338
17,0.78,0.8,0.657,0.4,0.319,0.4,0.338
17,0.8,0.778,0.669,0.405,0.335,0.373,0.334
17,0.82,0.793,0.647,0.398,0.32,0.395,0.327
17,0.84,0.798,0.644,0.423,0.318,0.375,0.326
17,0.86,0.748,0.742,0.393,0.363,0.355,0.379
17,0.88,0.827,0.677,0.416,0.349,0.411,0.328
17,0.9,0.819,0.643,0.406,0.307,0.413,0.336
17,0.92,0.805,0.695,0.413,0.356,0.392,0.339
17,0.94,0.836,0.646,0.42,0.318,0.416,0.328
17,0.96,0.814,0.684,0.408,0.337,0.406,0.347
17,0.98,0.829,0.65,0.423,0.328,0.406,0.322
17,1,0.81,0.67,0.408,0.332,0.402,0.338
18,0.02,0.549,0.051,0.323,0.021,0.226,0.03
18,0.04,0.597,0.197,0.334,0.088,0.263,0.109
18,0.06,0.509,0.261,0.295,0.123,0.214,0.138
18,0.08,0.598,0.224,0.335,0.108,0.263,0.116
18,0.1,0.577,0.321,0.325,0.149,0.252,0.172
18,0.12,0.698,0.376,0.38,0.185,0.318,0.191
18,0.14,0.647,0.434,0.348,0.213,0.299,0.221
18,0.16,0.65,0.431,0.35,0.211,0.3,0.22
18,0.18,0.698,0.462,0.37,0.22,0.328,0.242
18,0.2,0.758,0.432,0.387,0.219,0.371,0.213
18,0.22,0.701,0.455,0.371,0.227,0.33,0.228
18,0.24,0.731,0.495,0.382,0.225,0.349,0.27
18,0.26,0.741,0.57,0.379,0.289,0.362,0.281
18,0.28,0.764,0.544,0.399,0.275,0.365,0.269
18,0.3,0.733,0.536,0.396,0.27,0.337,0.266
18,0.32,0.742,0.49,0.377,0.243,0.365,0.247
18,0.34,0.756,0.575,0.386,0.278,0.37,0.297
18,0.36,0.75,0.59,0.384,0.289,0.366,0.301
18,0.38,0.782,0.57,0.404,0.295,0.378,0.275
18,0.4,0.793,0.568,0.41,0.289,0.383,0.279
18,0.42,0.794,0.564,0.409,0.284,0.385,0.28
18,0.44,0.791,0.531,0.412,0.266,0.379,0.265
18,0.46,0.772,0.656,0.392,0.325,0.38,0.331
18,0.48,0.782,0.591,0.393,0.281,0.389,0.31
18,0.5,0.812,0.602,0.416,0.295,0.396,0.307
18,0.52,0.745,0.634,0.392,0.333,0.353,0.301
18,0.54,0.774,0.664,0.399,0.32,0.375,0.344
18,0.56,0.797,0.596,0.409,0.308,0.388,0.288
18,0.58,0.832,0.666,0.423,0.329,0.409,0.337
18,0.6,0.782,0.615,0.399,0.303,0.383,0.312
18,0.62,0.786,0.583,0.405,0.277,0.381,0.306
18,0.64,0.799,0.668,0.404,0.338,0.395,0.33
18,0.66,0.808,0.605,0.414,0.294,0.394,0.311
18,0.68,0.831,0.596,0.425,0.287,0.406,0.309
18,0.7,0.781,0.65,0.401,0.323,0.38,0.327
18,0.72,0.834,0.62,0.433,0.309,0.401,0.311
18,0.74,0.801,0.698,0.398,0.342,0.403,0.356
18,0.76,0.787,0.687,0.391,0.349,0.396,0.338
18,0.78,0.8,0.657,0.4,0.319,0.4,0.338
18,0.8,0.778,0.669,0.405,0.335,0.373,0.334
18,0.82,0.793,0.647,0.398,0.32,0.395,0.327
18,0.84,0.798,0.644,0.423,0.318,0.375,0.326
18,0.86,0.748,0.742,0.393,0.363,0.355,0.379
18,0.88,0.827,0.677,0.416,0.349,0.411,0.328
18,0.9,0.819,0.643,0.406,0.307,0.413,0.336
18,0.92,0.805,0.695,0.413,0.356,0.392,0.339
18,0.94,0.836,0.646,0.42,0.318,0.416,0.328
18,0.96,0.814,0.684,0.408,0.337,0.406,0.347
18,0.98,0.829,0.65,0.423,0.328,0.406,0.322
18,1,0.81,0.67,0.408,0.332,0.402,0.338
19,0.02,0.549,0.051,0.323,0.021,0.226,0.03
19,0.04,0.597,0.197,0.334,0.088,0.263,0.109
19,0.06,0.509,0.261,0.295,0.123,0.214,0.138
19,0.08,0.598,0.224,0.335,0.108,0.263,0.116
19,0.1,0.577,0.321,0.325,0.149,0.252,0.172
19,0.12,0.698,0.376,0.38,0.185,0.318,0.191
19,0.14,0.647,0.434,0.348,0.213,0.299,0.221
19,0.16,0.65,0.431,0.35,0.211,0.3,0.22
19,0.18,0.698,0.462,0.37,0.22,0.328,0.242
19,0.2,0.758,0.432,0.387,0.219,0.371,0.213
19,0.22,0.701,0.455,0.371,0.227,0.33,0.228
19,0.24,0.731,0.495,0.382,0.225,0.349,0.27
19,0.26,0.741,0.57,0.379,0.289,0.362,0.281
19,0.28,0.764,0.544,0.399,0.275,0.365,0.269
19,0.3,0.733,0.536,0.396,0.27,0.337,0.266
19,0.32,0.742,0.49,0.377,0.243,0.365,0.247
19,0.34,0.756,0.575,0.386,0.278,0.37,0.297
19,0.36,0.75,0.59,0.384,0.289,0.366,0.301
19,0.38,0.782,0.57,0.404,0.295,0.378,0.275
19,0.4,0.793,0.568,0.41,0.289,0.383,0.279
19,0.42,0.794,0.564,0.409,0.284,0.385,0.28
19,0.44,0.791,0.531,0.412,0.266,0.379,0.265
19,0.46,0.772,0.656,0.392,0.325,0.38,0.331
19,0.48,0.782,0.591,0.393,0.281,0.389,0.31
19,0.5,0.812,0.602,0.416,0.295,0.396,0.307
19,0.52,0.745,0.634,0.392,0.333,0.353,0.301
19,0.54,0.774,0.664,0.399,0.32,0.375,0.344
