"beta_U","rho_A","rho_I","rho_Ah","rho_Ih","rho_Al","rho_Il"
0.27,0.795421702809262,0.554524378607438,0.409851477448486,0.266340793798633,0.385570225360776,0.288183584808805
0.28,0.798750299598338,0.560590010333454,0.411114833845027,0.269539945742846,0.38763546575331,0.291050064590608
0.29,0.801868188179508,0.566334885517471,0.412298362489637,0.272576843629559,0.389569825689871,0.293758041887911
0.3,0.804790655431821,0.571781490774693,0.413407569506452,0.275462494171121,0.391383085925369,0.296318996603572
0.31,0.807531575491463,0.576950284248244,0.414447479923511,0.278206950361675,0.393084095567952,0.298743333886569
0.32,0.810103571512692,0.581859920860615,0.415422690246151,0.280819412959801,0.39468088126654,0.301040507900814
0.33,0.812518155642475,0.586527448117594,0.416337414253767,0.283308319263746,0.396180741388708,0.303219128853848
0.34,0.814785850557507,0.590968476864906,0.417195523016013,0.285681420994736,0.397590327541494,0.30528705587017
0.35,0.816916295336837,0.595197330662131,0.418000579960879,0.287945852814328,0.398915715375958,0.307251477847802
0.36,0.818918337976624,0.599227176837915,0.418755871692997,0.290108192762775,0.400162466283627,0.30911898407514
0.37,0.820800116473076,0.603070141798317,0.41946443515015,0.292174515707542,0.401335681322925,0.310895626090775
0.38,0.822569130088392,0.606737412755054,0.42012908159486,0.294150440726717,0.402440048493532,0.312586972028337
0.39,0.82423230215866,0.610239327705723,0.420752417862316,0.296041173214957,0.403479884296345,0.314198154490766
0.4,0.825796035591575,0.613585455220526,0.421336865223069,0.297851542384961,0.404459170368506,0.315733912835565
0.41,0.827266262026965,0.616784665358887,0.4218846761664,0.299586034741211,0.405381585860565,0.317198630617675
0.42,0.828648485487667,0.619845192846274,0.422397949366239,0.301248824021666,0.406250536121429,0.318596368824607
0.43,0.829947821226919,0.62277469347962,0.42287864305455,0.302843798034636,0.40706917817237,0.319930895444984
0.44,0.831169030376722,0.625580294593476,0.423328586995854,0.30437458276005,0.407840443380868,0.321205711833426
0.45,0.832316550916182,0.628268640304042,0.423749493230148,0.305844564035047,0.408567057686033,0.322424076268995
0.46,0.833394525406713,0.63084593215081,0.424142965729049,0.30725690710178,0.409251559677664,0.32358902504903
0.47,0.834406825880014,0.633317965672808,0.424510509090898,0.308614574259429,0.409896316789116,0.324703391413379
0.48,0.835357076212939,0.635690163385947,0.424853536384248,0.309920340831642,0.410503539828691,0.325769822554305
0.49,0.836248672279309,0.637967604567738,0.425173376235197,0.311176809634177,0.411075296044113,0.326790794933561
0.5,0.837084800131108,0.640155052204028,0.425471279242028,0.312386424104748,0.41161352088908,0.327768628099281
0.51,0.837868452429252,0.642256977408069,0.425748423790319,0.313551480237402,0.412120028638933,0.328705497170667
0.52,0.838602443316506,0.644277581584041,0.42600592133275,0.314674137446739,0.412596521983756,0.329603444137302
0.53,0.839289421901287,0.646220816574187,0.426244821190154,0.315756428472514,0.413044600711132,0.330464388101673
0.54,0.839931884500595,0.648090403000172,0.426466114923673,0.316800268422331,0.413465769576922,0.331290134577841
0.55,0.840532185772508,0.649889846984497,0.426670740322051,0.317807463038936,0.413861445450457,0.332082383945562
0.56,0.84109254885332,0.651622455416314,0.426859585043085,0.318779716268866,0.414232963810234,0.332842739147449
0.57,0.841615074600993,0.653291349907192,0.427033489943799,0.319718637200655,0.414581584657194,0.333572712706536
0.58,0.842101750034965,0.654899479566016,0.427193252130059,0.320625746433312,0.414908497904906,0.334273733132703
0.59,0.842554456052175,0.656449632707887,0.427339627752991,0.321502481929207,0.415214828299184,0.33494715077868
0.6,0.842974974490271,0.657944447599284,0.427473334576543,0.322350204399711,0.415501639913728,0.335594243199573
