"beta_U","rho_A","rho_I","rho_Ah","rho_Ih","rho_Al","rho_Il"
0.57,0.85201390489148,0.656449125135452,0.435723743947085,0.321152686999828,0.416290160944395,0.335296438135624
0.58,0.852571427048224,0.658021004189736,0.435923843234287,0.322052678849689,0.416647583813937,0.335968325340047
0.59,0.853092190523333,0.65953548504051,0.436109185337885,0.322922205124981,0.416983005185448,0.336613279915529
0.6,0.853578116834086,0.660995160938715,0.436280549520879,0.323762612490465,0.417297567313206,0.337232548448249
0.61,0.854031025921221,0.66240248784286,0.436438675222001,0.324575176584355,0.41759235069922,0.337827311258505
0.62,0.854452642807483,0.663759793410077,0.436584264530949,0.325361106566321,0.417868378276534,0.338398686843757
0.63,0.854844603710458,0.665069285267341,0.436717984467985,0.326121549312279,0.418126619242473,0.338947735955062
0.64,0.855208461660603,0.666333058628906,0.43684046908571,0.326857593287611,0.418367992574893,0.339475465341295
0.65,0.855545691670068,0.667553103319182,0.436952321409026,0.32757027212725,0.418593370261042,0.339982831191933
0.66,0.855857695493235,0.668731310254264,0.437054115227692,0.328260567948277,0.418803580265543,0.340470742305987
0.67,0.856145806015749,0.669869477430024,0.437146396754469,0.328929414418141,0.41899940926128,0.340940063011883
0.68,0.856411291305142,0.670969315459923,0.437229686160552,0.329577699599386,0.41918160514459,0.341391615860537
0.69,0.856655358352879,0.672032452701456,0.437304478998897,0.330206268589757,0.419350879353982,0.341826184111699
0.7,0.856879156534756,0.67306044000646,0.437371247525006,0.330815925974801,0.41950790900975,0.342244514031659
0.71,0.85708378081399,0.674054755127073,0.437430441923856,0.331407438108439,0.419653338890134,0.342647317018634
0.72,0.85727027470903,0.67501680680622,0.437482491450843,0.331981535235589,0.419787783258187,0.343035271570631
0.73,0.857439633046051,0.675947938578765,0.437527805493886,0.33253891346962,0.419911827552165,0.343409025109144
0.74,0.857592804514248,0.676849432307082,0.437566774563187,0.33308023663626,0.42002602995106,0.343769195670821
0.75,0.85773069404038,0.67772251147266,0.437599771214565,0.333606137994544,0.420130922825815,0.344116373478116
0.76,0.857854164997551,0.678568344243385,0.437627150911745,0.334117221844458,0.420227014085806,0.344451122398927
0.77,0.857964041261844,0.679388046334423,0.43764925283252,0.334614065030087,0.420314788429325,0.344773981304336
0.78,0.858061109129244,0.680182683679055,0.437666400623272,0.335097218346309,0.420394708505972,0.345085465332745
0.79,0.858146119104198,0.680953274924373,0.437678903105948,0.335567207856388,0.42046721599825,0.345386067067985
0.8,0.858219787570167,0.681700793765505,0.437687054941236,0.336024536127207,0.420532732628931,0.345676257638298
0.81,0.858282798351658,0.682426171130839,0.437691137251386,0.33646968338831,0.420591661100273,0.34595648774253
0.82,0.858335804176405,0.68313029722969,0.437691418205798,0.33690310862039,0.420644385970607,0.3462271886093
0.83,0.858379428045651,0.683814023472896,0.437688153572288,0.337325250578438,0.420691274473364,0.346488772894458
0.84,0.858414264519827,0.684478164275967,0.437681587236646,0.337736528754301,0.420732677283181,0.346741635521666
0.85,0.858440880926313,0.685123498753621,0.437671951692946,0.338137344283036,0.420768929233366,0.346986154470584
0.86,0.858459818495428,0.68575077231383,0.437659468506814,0.338528080797097,0.420800349988614,0.347222691516734
0.87,0.858471593430309,0.686360698158851,0.437644348753723,0.338909105232047,0.420827244676585,0.347451592926804
0.88,0.858476697915852,0.686953958700114,0.437626793434199,0.339280768587247,0.420849904481654,0.347673190112866
0.89,0.858475601071533,0.687531206893312,0.437606993867671,0.339643406644636,0.420868607203862,0.347887800248676
0.9,0.858468749852472,0.68809306749953,0.437585132066579,0.339997340648538,0.420883617785893,0.348095726850992
0.91,0.858456569902834,0.688640138277789,0.437561381092201,0.340342877949173,0.420895188810633,0.348297260328616
0.92,0.858439466365288,0.689172991114001,0.437535905393566,0.340680312612348,0.420903560971722,0.348492678501653
0.93,0.85841782464997,0.689692173090905,0.437508861130712,0.341009925997632,0.420908963519259,0.348682247093274
0.94,0.85839201116615,0.690198207503234,0.437480396483438,0.341331987307121,0.420911614682712,0.348866220196113
0.95,0.858362374019513,0.690691594822036,0.437450651946626,0.341646754106783,0.420911722072887,0.349044840715253
0.96,0.858329243677783,0.691172813611769,0.437419760613112,0.341954472822163,0.420909483064671,0.349218340789606
0.97,0.858292933607177,0.69164232140353,0.437387848445021,0.342255379210175,0.420905085162157,0.349386942193355
0.98,0.858253740881998,0.692100555527513,0.437355034534404,0.342549698808513,0.420898706347594,0.349550856719
0.99,0.858211946769501,0.692547933907576,0.437321431353964,0.34283764736414,0.420890515415536,0.349710286543436
1,0.858167817291983,0.692984855820572,0.437287144998568,0.343119431242205,0.420880672293415,0.349865424578367
