"l1","alpha","lamda2","rho_A.l1.","rho_I.l1.","rho_Ah.l1.","rho_Ih.l1.","rho_Al.l1.","rho_Il.l1."
1,0.02,0.72,0.745822239572743,0.461329645426032,0.392750454692931,0.229652518979534,0.353071784879811,0.231677126446498
1,0.02,0.74,0.746889532348853,0.461319191104022,0.392941496007007,0.229650650705156,0.353948036341846,0.231668540398866
1,0.02,0.76,0.747911547727877,0.461309176643928,0.393112113766025,0.229648981199663,0.354799433961851,0.231660195444265
1,0.02,0.78,0.748890996563467,0.461299575908552,0.393264132946715,0.229647492804207,0.355626863616752,0.231652083104345
1,0.02,0.8,0.749830408178069,0.461290364494731,0.393399238407133,0.229646169203601,0.356431169770936,0.23164419529113
1,0.02,0.82,0.750732143784911,0.461281519606483,0.393518985908002,0.229644995321728,0.357213157876909,0.231636524284755
1,0.02,0.84,0.751598408576516,0.461273019940686,0.39362481196347,0.229643957228006,0.357973596613046,0.23162906271268
1,0.02,0.86,0.752431262649447,0.461264845583726,0.393718042678532,0.229643042053439,0.358713219970915,0.231621803530287
1,0.02,0.88,0.753232630911718,0.461256977917714,0.393799901708101,0.229642237914973,0.359432729203617,0.231614740002742
1,0.02,0.9,0.754004312099408,0.461249399535101,0.39387151745377,0.229641533847064,0.360132794645638,0.231607865688037
1,0.02,0.92,0.754747987012062,0.46124209416064,0.393933929598223,0.229640919739513,0.360814057413839,0.231601174421127
1,0.02,0.94,0.755465226061913,0.461235046579813,0.393988095063497,0.22964038628075,0.361477130998416,0.231594660299063
1,0.02,0.96,0.756157496219427,0.461228242572943,0.394034893467486,0.229639924905863,0.362122602751941,0.231588317667079
1,0.02,0.98,0.756826167426898,0.461221668854305,0.394075132142976,0.229639527748766,0.362751035283921,0.231582141105539
1,0.02,1,0.757472518542457,0.461215313015658,0.394109550774744,0.229639187597969,0.363362967767713,0.231576125417689
2,0.04,0.02,0.618189485127278,0.461843843131205,0.323832317736271,0.229828983963616,0.294357167391007,0.232014859167589
2,0.04,0.04,0.628901383274283,0.461639094232811,0.331585062627752,0.229681720987191,0.297316320646531,0.23195737324562
2,0.04,0.06,0.638446654184253,0.461456271008957,0.338296712192634,0.229553870068666,0.300149941991618,0.231902400940291
2,0.04,0.08,0.647021460687966,0.461291675414713,0.344151974729448,0.229442048929794,0.302869485958518,0.231849626484919
2,0.04,0.1,0.654771916059984,0.461142606422864,0.349291445361799,0.22934367395682,0.305480470698185,0.231798932466044
2,0.04,0.12,0.661814172111676,0.46100691441316,0.353826306394366,0.229256693687886,0.30798786571731,0.231750220725273
2,0.04,0.14,0.668242612273434,0.460882846961817,0.357846039832678,0.229179450583045,0.310396572440756,0.231703396378771
2,0.04,0.16,0.674134870975766,0.460768958031092,0.361423487429466,0.229110590441351,0.3127113835463,0.23165836758974
2,0.04,0.18,0.679555457005528,0.460664042524995,0.364618530385516,0.229048996275523,0.314936926620012,0.231615046249472
2,0.04,0.2,0.684558470274509,0.460567087053537,0.367480840297485,0.228993738664451,0.317077629977024,0.231573348389086
2,0.04,0.22,0.689189669815209,0.460477232319502,0.370051964191369,0.228944037971348,0.31913770562384,0.231533194348154
2,0.04,0.24,0.693488066261224,0.460393744055786,0.372366922789006,0.228899235272431,0.321121143472218,0.231494508783355
2,0.04,0.26,0.69748716114555,0.460315990336469,0.374455448420425,0.228858769759691,0.323031712725125,0.231457220576778
2,0.04,0.28,0.701215920865925,0.460243423692467,0.376342953140076,0.228822161008973,0.324872967725849,0.231421262683493
2,0.04,0.3,0.70469954918813,0.460175566886864,0.378051292710927,0.228788994942356,0.326648256477203,0.231386571944508
2,0.04,0.32,0.70796010525061,0.460112001505301,0.379599374605245,0.228758912623006,0.328360730645364,0.231353088882296
2,0.04,0.34,0.711017001968978,0.460052358731797,0.38100364570124,0.228731601241701,0.330013356267738,0.231320757490096
2,0.04,0.36,0.713887411033885,0.459996311836026,0.382278486378595,0.228706786813809,0.331608924655289,0.231289525022217
2,0.04,0.38,0.716586594348585,0.459943570011885,0.383436531186784,0.228684228221988,0.333150063161801,0.231259341789898
2,0.04,0.4,0.719128177078515,0.459893873291254,0.384488931463456,0.228663712325777,0.334639245615058,0.231230160965477
2,0.04,0.42,0.721524374010626,0.459846988319529,0.385445571723199,0.228645049923082,0.336078802287427,0.231201938396447
2,0.04,0.44,0.723786178314164,0.45980270482663,0.386315248975551,0.228628072396498,0.337470929338613,0.231174632430132
2,0.04,0.46,0.725923519823172,0.459760832662952,0.387105822122821,0.228612628913722,0.338817697700351,0.23114820374923
2,0.04,0.48,0.727945398457678,0.459721199297025,0.387824337060605,0.228598584078921,0.340121061397073,0.231122615218104
2,0.04,0.5,0.729859997245189,0.459683647692742,0.388477131932767,0.228585815953262,0.341382865312422,0.231097831739479
2,0.04,0.52,0.731674778509811,0.459648034500311,0.389069926088488,0.228574214379215,0.342604852421323,0.231073820121096
2,0.04,0.54,0.73339656609915,0.459614228507877,0.389607895585879,0.228563679556115,0.343788670513271,0.231050548951762
2,0.04,0.56,0.735031615972017,0.459582109310765,0.390095737536393,0.228554120824518,0.344935878435625,0.231027988486247
2,0.04,0.58,0.736585677037945,0.459551566163272,0.390537725150862,0.228545455624847,0.346047951887083,0.231006110538424
2,0.04,0.6,0.738064043796178,0.459522496984225,0.390937755004541,0.228537608602126,0.347126288791637,0.2309848883821
2,0.04,0.62,0.739471602047461,0.459494807492612,0.391299387764842,0.22853051083365,0.348172214282619,0.230964296658961
2,0.04,0.64,0.740812868731418,0.459468410453627,0.391625883406064,0.228524099160489,0.349186985325354,0.230944311293138
2,0.04,0.66,0.74209202676415,0.459443225018831,0.391920231758737,0.228518315606975,0.350171795005414,0.230924909411856
2,0.04,0.68,0.743312955605943,0.459419176146745,0.392185179098029,0.228513106875003,0.351127776507914,0.230906069271743
2,0.04,0.7,0.744479258170841,0.45939619409244,0.392423251359244,0.228508423902102,0.352056006811597,0.230887770190337
2,0.04,0.72,0.745594284592914,0.459374213956451,0.392636774473138,0.228504221474045,0.352957510119776,0.230869992482406
2,0.04,0.74,0.746661153284167,0.459353175284873,0.392827892235587,0.228500457884173,0.35383326104858,0.2308527174007
2,0.04,0.76,0.747682769652927,0.45933302171367,0.392998582061519,0.228497094632871,0.354684187591408,0.230835927080799
2,0.04,0.78,0.748661842796492,0.459313700651327,0.39315066891953,0.228494096161579,0.355511173876962,0.230819604489747
2,0.04,0.8,0.749600900435943,0.459295162994763,0.39328583769905,0.228491429616596,0.356315062736893,0.230803733378167
2,0.04,0.82,0.750502302322444,0.45927736287421,0.393405644224664,0.228489064638608,0.35709665809778,0.230788298235603
2,0.04,0.84,0.751368252311932,0.459260257423308,0.393511525101004,0.228486973174467,0.357856727210929,0.230773284248841
2,0.04,0.86,0.752200809277664,0.459243806571237,0.393604806545236,0.228485129308249,0.358596002732428,0.230758677262989
2,0.04,0.88,0.753001897006802,0.459227972854107,0.39368671234198,0.228483509109015,0.359315184664821,0.230744463745092
2,0.04,0.9,0.753773313207398,0.459212721243212,0.393758371036566,0.228482090493089,0.360014942170832,0.230730630750123
2,0.04,0.92,0.754516737735212,0.459198018988077,0.393820822466475,0.228480853098935,0.360695915268737,0.230717165889141
2,0.04,0.94,0.755233740135229,0.459183835472499,0.39387502371707,0.22847977817301,0.361358716418159,0.23070405729949
2,0.04,0.96,0.755925786580294,0.459170142082013,0.393921854575947,0.228478848465151,0.362003932004347,0.230691293616862
2,0.04,0.98,0.756594246278466,0.459156912081416,0.393962122550107,0.2284780481323,0.362632123728359,0.230678863949116
2,0.04,1,0.757240397411391,0.459144120501182,0.393996567501458,0.228477362649475,0.363243829909933,0.230666757851708
3,0.06,0.02,0.618064928768441,0.461123148879142,0.323753238863011,0.229342151420742,0.29431168990543,0.231780997458401
3,0.06,0.04,0.628762827865166,0.460814355167299,0.331497219979458,0.229120002583408,0.297265607885708,0.23169435258389
3,0.06,0.06,0.638296568064771,0.460538603218002,0.33820218118082,0.22892711017406,0.300094386883951,0.231611493043942
3,0.06,0.08,0.646861740278994,0.460290323537892,0.344052303177316,0.228758381489208,0.302809437101678,0.231531942048684
3,0.06,0.1,0.654604054449996,0.460065448572046,0.34918780364563,0.228609925640093,0.305416250804366,0.231455522931953
3,0.06,0.12,0.661639361471345,0.459860740638634,0.353719588153967,0.228478652487506,0.307919773317378,0.231382088151128
3,0.06,0.14,0.668061816316714,0.459673559823877,0.357736933255246,0.228362064737645,0.310324883061467,0.231311495086233
3,0.06,0.16,0.673948877655461,0.459501727403392,0.361312526492041,0.228258121722187,0.312636351163421,0.231243605681205
3,0.06,0.18,0.679364917361624,0.459343427405935,0.364506132128324,0.228165139938288,0.3148587852333,0.231178287467648
3,0.06,0.2,0.684363927442308,0.459197132540085,0.367367332251454,0.228081718354398,0.316996595190854,0.231115414185687
3,0.06,0.22,0.688991580952519,0.459061547593943,0.369937604782879,0.228006681554294,0.31905397616964,0.231054866039649
3,0.06,0.24,0.693286819316281,0.458935565692745,0.372251916676031,0.227939035979554,0.32103490264025,0.230996529713191
3,0.06,0.26,0.697283087820577,0.458818234143252,0.374339958129191,0.227877935909845,0.322943129691386,0.230940298233407
3,0.06,0.28,0.701009306743349,0.458708727506312,0.376227107972821,0.22782265676292,0.324782198770529,0.230886070743392
3,0.06,0.3,0.704490641717702,0.458606326176258,0.377935195620614,0.227772573953693,0.326555446097089,0.230833752222565
3,0.06,0.32,0.707749120107259,0.458510399196996,0.379483107541474,0.227727146016439,0.328266012565785,0.230783253180557
3,0.06,0.34,0.710804128157627,0.458420390367743,0.38088727379644,0.227685901026189,0.329916854361187,0.230734489341555
3,0.06,0.36,0.713672815021679,0.458335806925364,0.382162061247274,0.227648425595391,0.331510753774405,0.230687381329973
3,0.06,0.38,0.716370423435602,0.458256210261352,0.383320093541231,0.227614355897015,0.333050329894371,0.230641854364337
3,0.06,0.4,0.718910562167275,0.458181208257969,0.384372513198874,0.22758337029444,0.3345380489684,0.230597837963529
3,0.06,0.42,0.721305431897245,0.458110448922291,0.385329197588252,0.227555183254515,0.335976234308994,0.230555265667776
3,0.06,0.44,0.723566013596047,0.458043615067841,0.38619893791691,0.227529540292311,0.337367075679137,0.230514074775531
3,0.06,0.46,0.725702226497149,0.457980419847248,0.386989588371903,0.227506213750654,0.338712638125246,0.230474206096594
3,0.06,0.48,0.727723061266565,0.457920602980527,0.387708191015274,0.227484999259191,0.340014870251291,0.230435603721336
3,0.06,0.5,0.729636692818606,0.457863927555248,0.388361080875196,0.227465712749743,0.341275611943411,0.230398214805506
3,0.06,0.52,0.731450576335712,0.457810177299441,0.388953974771443,0.227448187929487,0.342496601564269,0.230361989369955
3,0.06,0.54,0.73317152935527,0.457759154247314,0.389492046712899,0.227432274132854,0.343679482642371,0.230326880114459
3,0.06,0.56,0.73480580224078,0.457710676732951,0.389979992156051,0.227417834488156,0.344825810084729,0.230292842244795
3,0.06,0.58,0.736359138923908,0.457664577659138,0.3904220829812,0.227404744346952,0.345937055942708,0.230259833312186
3,0.06,0.6,0.737836829461578,0.457620702997955,0.39082221470056,0.227392889933671,0.347014614761017,0.230227813064283
3,0.06,0.62,0.739243755678601,0.457578910487422,0.391183947139401,0.22738216718059,0.3480598085392,0.230196743306833
3,0.06,0.64,0.740584430946421,0.45753906849462,0.391510539612565,0.227372480719366,0.349073891333856,0.230166587775254
3,0.06,0.66,0.741863034970758,0.457501055020651,0.391804981442362,0.227363743005265,0.350058053528397,0.230137312015385
3,0.06,0.68,0.743083444316608,0.457464756826886,0.39207001852105,0.227355873554194,0.351013425795558,0.230108883272692
3,0.06,0.7,0.744249259281138,0.457430068665223,0.392308176504898,0.22734879827592,0.35194108277624,0.230081270389304
3,0.06,0.72,0.745363827628351,0.4573968925978,0.39252178113176,0.227342448889537,0.352842046496591,0.230054443708263
3,0.06,0.74,0.74643026561965,0.457365137393852,0.392712976076001,0.227336762409409,0.353717289543649,0.230028374984444
3,0.06,0.76,0.747451476708483,0.45733471799327,0.392883738690185,0.227331680691655,0.354567738018298,0.230003037301615
3,0.06,0.78,0.74843016821231,0.457305555027939,0.393035893929489,0.227327150032753,0.355394274282821,0.229978404995186
3,0.06,0.8,0.749368866229323,0.457277574393267,0.39317112671034,0.227323120813073,0.356197739518983,0.229954453580195
3,0.06,0.82,0.750269929028877,0.457250706863356,0.39329099291763,0.22731954717922,0.356978936111247,0.229931159684136
3,0.06,0.84,0.751135559112203,0.457224887744227,0.393396929243621,0.227316386759958,0.357738629868583,0.229908500984269
3,0.06,0.86,0.751967814112609,0.457200056560267,0.393490262015425,0.227313600411203,0.358477552097184,0.229886456149064
3,0.06,0.88,0.752768616681111,0.457176156769712,0.393572215145698,0.227311151986236,0.359196401535413,0.229865004783475
3,0.06,0.9,0.753539763483693,0.457153135505572,0.393643917322327,0.22730900812781,0.359895846161366,0.229844127377763
3,0.06,0.92,0.75428293341941,0.457130943338866,0.393706408536841,0.227307138079271,0.36057652488257,0.229823805259595
3,0.06,0.94,0.754999695154137,0.45710953406144,0.393760646037572,0.227305513512241,0.361239049116565,0.229804020549199
3,0.06,0.96,0.755691514052188,0.457088864486025,0.393807509781796,0.227304108368697,0.361884004270392,0.229784756117329
3,0.06,0.98,0.756359758577369,0.457068894261474,0.393847807451017,0.227302898715613,0.362511951126352,0.229765995545861
3,0.06,1,0.757005706225628,0.457049585701386,0.393882279084822,0.227301862610564,0.363123427140806,0.229747723090822
4,0.08,0.02,0.617939137702421,0.460395085433863,0.323673351467557,0.228850193792594,0.294265786234864,0.231544891641269
4,0.08,0.04,0.628622885358285,0.459981112084497,0.331408466056121,0.228552306142504,0.297214419302164,0.231428805941993
4,0.08,0.06,0.638144966260326,0.459611400304824,0.338106656809129,0.228293612941265,0.300038309451197,0.23131778736356
4,0.08,0.08,0.646700394266595,0.459278494030219,0.343951572273886,0.228067298082136,0.302748821992709,0.231211195948083
4,0.08,0.1,0.654434472423267,0.458976948388966,0.349083049268749,0.227868152980213,0.305351423154519,0.231108795408754
4,0.08,0.12,0.66146274796997,0.458702428701218,0.353611714013714,0.227692040085192,0.307851033956256,0.231010388616026
4,0.08,0.14,0.667879145281368,0.458451399948957,0.357626635589735,0.22753561493048,0.310252509691632,0.230915785018477
4,0.08,0.16,0.673760945571014,0.458220944187619,0.361200345755459,0.227396144046802,0.312560599815555,0.230824800140817
4,0.08,0.18,0.679172382446951,0.45800862893825,0.364392490602149,0.227271371986515,0.314779891844803,0.230737256951735
4,0.08,0.2,0.684167338921338,0.457812408130025,0.367252561730217,0.227159421433943,0.316914777191121,0.230652986696082
4,0.08,0.22,0.688791401185672,0.457630546392154,0.369821967177873,0.227058717152712,0.318969434007799,0.230571829239441
4,0.08,0.24,0.693083440728427,0.457461560532307,0.372135619505908,0.226967927441099,0.320947821222519,0.230493633091208
4,0.08,0.26,0.697076845991066,0.457304173832275,0.374223166277402,0.226885918606671,0.322853679713664,0.230418255225604
4,0.08,0.28,0.70080049063295,0.45715728000959,0.376109952690479,0.2268117192295,0.32469053794247,0.230345560780091
4,0.08,0.3,0.704279501736572,0.457019914544729,0.377817781476591,0.226744491861078,0.326461720259981,0.230275422683651
4,0.08,0.32,0.707535874538177,0.456891231676071,0.379365517828424,0.226683510426601,0.328170356709753,0.23020772124947
4,0.08,0.34,0.710588968314048,0.456770485796455,0.380769574765225,0.226628142041862,0.329819393548823,0.230142343754593
4,0.08,0.36,0.713455909423606,0.456657016297771,0.382044305445116,0.226577832276634,0.331411603978491,0.230079184021137
4,0.08,0.38,0.716151921216313,0.456550235138765,0.383202322458963,0.226532093130509,0.33294959875735,0.230018142008256
4,0.08,0.4,0.718690595872741,0.45644961658024,0.384254759381786,0.226490493159758,0.334435836490955,0.229959123420481
4,0.08,0.42,0.721084119802264,0.456354688657833,0.385211486327682,0.22645264932224,0.335872633474582,0.229902039335593
4,0.08,0.44,0.723343461632917,0.456265026057431,0.386081288612112,0.226418220203823,0.337262173020806,0.229846805853608
4,0.08,0.46,0.725478529871536,0.456180244130158,0.386872015631065,0.226386900362777,0.338606514240471,0.229793343767381
4,0.08,0.48,0.727498305819117,0.456099993838938,0.387590705549089,0.226358415584331,0.339907600270028,0.229741578254606
4,0.08,0.5,0.729410956178615,0.45602395747098,0.38824369022458,0.226332518880388,0.341167265954035,0.229691438590591
4,0.08,0.52,0.731223928903666,0.455951844983482,0.388836683902063,0.226308987102593,0.342387245001603,0.229642857880889
4,0.08,0.54,0.732944035143801,0.455883390875504,0.389374858502262,0.226287618062786,0.34356917664154,0.229595772812718
4,0.08,0.56,0.734577519597795,0.455818351499225,0.389862907793576,0.226268228075179,0.344714611804219,0.229550123424046
4,0.08,0.58,0.736130121157185,0.455756502739783,0.390305102297559,0.226250649850611,0.345825018859625,0.229505852889173
4,0.08,0.6,0.737607125380553,0.455697638005657,0.390705336439319,0.226234730685975,0.346901788941234,0.229462907319683
4,0.08,0.62,0.739013410066246,0.455641566481723,0.391067169181453,0.22622033090206,0.347946240884793,0.229421235579663
4,0.08,0.64,0.740353484971816,0.455588111605381,0.39139385916182,0.226207322491246,0.348959625809996,0.229380789114135
4,0.08,0.66,0.741631526551161,0.455537109732766,0.391688395179555,0.226195587943043,0.349943131371606,0.229341521789722
4,0.08,0.68,0.742851408436333,0.45548840896748,0.391953522731261,0.226185019220873,0.350897885705072,0.229303389746607
4,0.08,0.7,0.744016728273345,0.45544186812872,0.392191767183327,0.226175516867783,0.351824961090018,0.229266351260937
4,0.08,0.72,0.745130831424873,0.455397355839292,0.392405454071494,0.22616698922243,0.352725377353379,0.229230366616862
4,0.08,0.74,0.746196831973169,0.455354749717024,0.392596726940835,0.226159351729557,0.353600105032334,0.229195397987467
4,0.08,0.76,0.74721763139069,0.455313935655572,0.392767563075001,0.226152526331655,0.354450068315689,0.229161409323917
4,0.08,0.78,0.748195935191148,0.455274807182676,0.392919787410276,0.226146440930491,0.355276147780871,0.229128366252185
4,0.08,0.8,0.749134267827932,0.455237264885683,0.393055084885565,0.226141028908905,0.356079182942367,0.229096235976779
4,0.08,0.82,0.750034986068484,0.455201215895584,0.393175011442359,0.226136228704645,0.356859974626126,0.229064987190939
4,0.08,0.84,0.750900291040879,0.455166573422046,0.393281003857582,0.226131983429231,0.357619287183297,0.229034589992815
4,0.08,0.86,0.751732239121526,0.455133256332981,0.393374388565968,0.226128240525815,0.358357850555558,0.229005015807165
4,0.08,0.88,0.752532751809732,0.455101188773046,0.393456389606449,0.226124951460863,0.359076362203283,0.228976237312183
4,0.08,0.9,0.753303624715099,0.455070299816244,0.393528135808214,0.226122071445196,0.359775488906885,0.228948228371048
4,0.08,0.92,0.754046535766838,0.455040523148423,0.393590667316037,0.226119559180551,0.360455868450801,0.228920963967872
4,0.08,0.94,0.754763052739624,0.455011796776049,0.393644941540808,0.226117376628338,0.361118111198816,0.228894420147711
4,0.08,0.96,0.75545464017814,0.454984062758074,0.393691838609426,0.226115488797726,0.361762801568714,0.228868573960347
4,0.08,0.98,0.756122665791732,0.454957266958155,0.393732166378152,0.226113863550575,0.36239049941358,0.22884340340758
4,0.08,1,0.756768406381282,0.454931358814833,0.393766665064787,0.226112471421067,0.363001741316495,0.228818887393766
5,0.1,0.02,0.617812095649436,0.459659555120533,0.323592644526312,0.228353040669158,0.294219451123124,0.231306514451375
5,0.1,0.04,0.628481537210543,0.459139250986172,0.331318788207652,0.227978548410039,0.297162749002892,0.231160702576134
5,0.1,0.06,0.63799182827287,0.458674533133035,0.33801012507366,0.227653283358436,0.29998170319921,0.231021249774599
5,0.1,0.08,0.646537400443876,0.458256043671899,0.343849766883916,0.227368692935792,0.30268763355996,0.230887350736107
5,0.1,0.1,0.654263146269547,0.457876949539908,0.348977166147689,0.227118240357694,0.305285980121857,0.230758709182214
5,0.1,0.12,0.661284306567186,0.457531810045451,0.353502667093265,0.226896731851172,0.307781639473921,0.230635078194278
5,0.1,0.14,0.667694572943873,0.45721618737955,0.357515129284472,0.226699968284733,0.310179443659401,0.230516219094817
5,0.1,0.16,0.673571047441132,0.456926417776682,0.361086927101265,0.226524516986841,0.312484120339867,0.230401900789842
5,0.1,0.18,0.678977824030072,0.456659446556031,0.364277587209159,0.226367545073822,0.314700236820913,0.230291901482209
5,0.1,0.2,0.683968675622938,0.456412703933149,0.367136509729924,0.226226694215836,0.316832165893014,0.230186009717313
5,0.1,0.22,0.688589100649456,0.456184010083071,0.369705032028277,0.226099985264643,0.318884068621179,0.230084024818429
5,0.1,0.24,0.692877899926337,0.455971501739715,0.372018011638583,0.225985744820495,0.320859888287754,0.229985756919219
5,0.1,0.26,0.696868404441382,0.455773574860323,0.374105052977336,0.225882548117517,0.322763351464046,0.229891026742807
5,0.1,0.28,0.700589440729288,0.45558883940789,0.375991467195361,0.225789174181004,0.324597973533927,0.229799665226886
5,0.1,0.3,0.704066096897796,0.455416083369493,0.377699030003367,0.2257045703089,0.326367066894429,0.229711513060593
5,0.1,0.32,0.707320335697898,0.455254243882935,0.379246585040321,0.225627823706519,0.328073750657577,0.229626420176415
5,0.1,0.34,0.710371489132661,0.455102383884661,0.380650528055129,0.225558138659205,0.329720961077532,0.229544245225455
5,0.1,0.36,0.713236660508428,0.454959673083524,0.381925198313231,0.225494818029174,0.331311462195197,0.22946485505435
5,0.1,0.38,0.715931053564847,0.45482537235154,0.383083197192108,0.225437248156124,0.332847856372739,0.229388124195417
5,0.1,0.4,0.718468243702432,0.454698820834585,0.384135649190362,0.225384886457499,0.33433259451207,0.229313934377086
5,0.1,0.42,0.720860402891982,0.454579425243924,0.385092417058663,0.225337251185297,0.335767985833319,0.229242174058627
5,0.1,0.44,0.723118487272932,0.454466650908376,0.38596228012851,0.225293912917213,0.337156207144422,0.229172737991164
5,0.1,0.46,0.725252394497372,0.454360014257084,0.386753082927498,0.22525448745145,0.338499311569874,0.229105526805634
5,0.1,0.48,0.727271096388454,0.454259076471864,0.387471859657401,0.225218629844415,0.339799236731053,0.229040446627449
5,0.1,0.5,0.729182751337993,0.454163438101286,0.388124938951606,0.225186029384204,0.341057812386387,0.228977408717082
5,0.1,0.52,0.730994799982232,0.454072734469874,0.388718032432549,0.225156405334432,0.342276767549683,0.228916329135443
5,0.1,0.54,0.732714047003897,0.45398663174811,0.389256309892986,0.225129503315374,0.34345773711091,0.228857128432737
5,0.1,0.56,0.734346731366443,0.453904823574258,0.389744463379347,0.225105092214876,0.344602267987096,0.228799731359382
5,0.1,0.58,0.735898586857951,0.453827028139137,0.390186762025552,0.225082961541578,0.3457118248324,0.228744066597559
5,0.1,0.6,0.737374894481684,0.453752985660952,0.390587099144955,0.225062919148988,0.346787795336729,0.228690066511964
5,0.1,0.62,0.738780527958108,0.453682456190106,0.390949032816432,0.225044789271698,0.347831495141676,0.228637666918408
5,0.1,0.64,0.740119993384374,0.453615217694223,0.391275820982877,0.225028410825286,0.348844172401496,0.228586806868937
5,0.1,0.66,0.741397463920388,0.453551064381985,0.391570451904901,0.22501363592973,0.349827012015487,0.228537428452255
5,0.1,0.68,0.742616810226936,0.453489805231147,0.391835670670347,0.225000328622869,0.350781139556589,0.228489476608278
5,0.1,0.7,0.743781627263993,0.453431262691696,0.392074002344569,0.224988363735943,0.351707624919423,0.228442898955753
5,0.1,0.72,0.744895257961086,0.45337527153964,0.392287772251716,0.224977625907708,0.35260748570937,0.228397645631932
5,0.1,0.74,0.745960814192252,0.453321677860723,0.39247912379954,0.224968008717341,0.353481690392712,0.228353669143383
5,0.1,0.76,0.746981195422372,0.453270338146461,0.392650034196019,0.224959413919388,0.354331161226353,0.228310924227073
5,0.1,0.78,0.747959105337067,0.453221118487512,0.392802328352887,0.224951750766564,0.35515677698418,0.228269367720948
